# Logfile created on 2018-01-29 09:45:31 +0100 by logger.rb/54362
I, [2018-01-29T09:45:31.956347 #29979]  INFO -- : lab.rism: Size of collection --> 2346
I, [2018-01-29T09:49:51.970286 #29979]  INFO -- : lab.rism: 605019973: =240  10$aMissa de nativitate D$kN. J. Chr., op. 92$mV (4), orch, org$04075189 --> Missa de nativitate D. N. J. Chr., op. 92
I, [2018-01-29T09:49:52.246727 #29979]  INFO -- : lab.rism: 605019974: =240  10$aPastoralmesse in C, op$k37$04133546 --> Pastoralmesse in C, op. 37
I, [2018-01-29T09:49:52.317778 #29979]  INFO -- : lab.rism: 605019975: =240  10$aDeutsche Singmesse, op$k32$04069398 --> Deutsche Singmesse, op. 32
I, [2018-01-29T09:49:52.396613 #29979]  INFO -- : lab.rism: 605019980: =240  10$aMissa in hon$kS. Philippi Nerii, op. 151$04006921 --> Missa in hon. S. Philippi Nerii, op. 151
I, [2018-01-29T09:49:52.646987 #29979]  INFO -- : lab.rism: 605019981: =240  10$aKleine Festmesse, op$k37$04075183 --> Kleine Festmesse, op. 37
I, [2018-01-29T09:49:52.784534 #29979]  INFO -- : lab.rism: 605019982: =240  10$aMesse in G, op$k70$mV (4), orch, org$04046360 --> Messe in G, op. 70
I, [2018-01-29T09:49:52.863319 #29979]  INFO -- : lab.rism: 605019983: =240  10$aS$kLeopolds Messe, op. 65$03958203 --> S. Leopolds Messe, op. 65
I, [2018-01-29T09:49:52.921578 #29979]  INFO -- : lab.rism: 605019984: =240  10$aMissa "Stella maris", op$k141$04073662 --> Missa "Stella maris", op. 141
I, [2018-01-29T09:49:52.988467 #29979]  INFO -- : lab.rism: 605019986: =240  10$aS$kLudwigs-Messe, op. 81$03958203 --> S. Ludwigs-Messe, op. 81
I, [2018-01-29T09:49:53.138490 #29979]  INFO -- : lab.rism: 605019987: =240  10$aLateinische Messe, op$k8$04076989 --> Lateinische Messe, op. 8
I, [2018-01-29T09:49:53.238502 #29979]  INFO -- : lab.rism: 605019988: =240  10$aMissa in hon$kS. Caeciliae, op. 79$mV (4), orch, org$04006921 --> Missa in hon. S. Caeciliae, op. 79
I, [2018-01-29T09:49:53.309561 #29979]  INFO -- : lab.rism: 605019989: =240  10$aMissa in A, op$k35$mV (4), orch, org$04133543 --> Missa in A, op. 35
I, [2018-01-29T09:49:53.388390 #29979]  INFO -- : lab.rism: 605019993: =240  10$aLeichte Messe, op$k7$04074851 --> Leichte Messe, op. 7
I, [2018-01-29T09:49:53.811738 #29979]  INFO -- : lab.rism: 605020011: =240  10$aMissa brevis in hon$kS. Joannis de Deo$mV (4), orch, org$04074811 --> Missa brevis in hon. S. Joannis de Deo
I, [2018-01-29T09:49:54.113430 #29979]  INFO -- : lab.rism: 605020015: =240  10$aKassiansmesse, op$k92a$04074706 --> Kassiansmesse, op. 92a
I, [2018-01-29T09:49:54.259650 #29979]  INFO -- : lab.rism: 605020017: =240  10$aMissa cunctipotens genitor Deus, op$k43$04133515 --> Missa cunctipotens genitor Deus, op. 43
I, [2018-01-29T09:49:54.351294 #29979]  INFO -- : lab.rism: 605020024: =240  10$aRequiem, op$k96$04072550 --> Requiem, op. 96
I, [2018-01-29T09:49:54.480088 #29979]  INFO -- : lab.rism: 605020026: =240  10$a2 Libera, op$k26$04074577 --> 2 Libera, op. 26
I, [2018-01-29T09:49:54.688489 #29979]  INFO -- : lab.rism: 605020035: =240  10$aRequiem in d, op$k145$04073603 --> Requiem in d, op. 145
I, [2018-01-29T09:49:54.763457 #29979]  INFO -- : lab.rism: 605020036: =240  10$aRequiem, op$k106$04072550 --> Requiem, op. 106
I, [2018-01-29T09:49:54.826304 #29979]  INFO -- : lab.rism: 605020039: =240  10$aLeichtes Requiem, op$k27$04076690 --> Leichtes Requiem, op. 27
I, [2018-01-29T09:49:54.971946 #29979]  INFO -- : lab.rism: 605020041: =240  10$a3 Tantum ergo, op$k3$04073914 --> 3 Tantum ergo, op. 3
I, [2018-01-29T09:49:55.134854 #29979]  INFO -- : lab.rism: 605020043: =240  10$aPastoral-Graduale und Offertorium, op$k74$04073915 --> Pastoral-Graduale und Offertorium, op. 74
I, [2018-01-29T09:49:55.293284 #29979]  INFO -- : lab.rism: 605020044: =240  10$aTantum ergo, op$k50$mV (4), orch, org$04133361 --> Tantum ergo, op. 50
I, [2018-01-29T09:49:55.396803 #29979]  INFO -- : lab.rism: 605020045: =240  10$aRequiem, op$k87$04072550 --> Requiem, op. 87
I, [2018-01-29T09:49:55.551578 #29979]  INFO -- : lab.rism: 605020047: =240  10$aMissa pro defunctis, op$k94$04068099 --> Missa pro defunctis, op. 94
I, [2018-01-29T09:49:55.688722 #29979]  INFO -- : lab.rism: 605020048: =240  10$aRequiem in a, op$k84$mV (4), orch, org$04073723 --> Requiem in a, op. 84
I, [2018-01-29T09:49:55.809823 #29979]  INFO -- : lab.rism: 605020049: =240  10$a10 Offertorien, op$k51$mV (4), orch, org$04076594 --> 10 Offertorien, op. 51
I, [2018-01-29T09:49:55.896914 #29979]  INFO -- : lab.rism: 605020050: =240  10$a2 Offertorien, op$k77, op. 78$mV (4), orch, org$04069031 --> 2 Offertorien, op. 77, op. 78
I, [2018-01-29T09:49:55.980181 #29979]  INFO -- : lab.rism: 605020051: =240  10$a4 Pange lingua, op$k82$mV (4), orch, org$04132899 --> 4 Pange lingua, op. 82
I, [2018-01-29T09:49:56.201649 #29979]  INFO -- : lab.rism: 605020056: =240  10$aLauretanische Litanei in C, op$k128$04073708 --> Lauretanische Litanei in C, op. 128
I, [2018-01-29T09:49:56.313633 #29979]  INFO -- : lab.rism: 605020057: =240  10$aLauretanische Litanei in C, op$k151$04073708 --> Lauretanische Litanei in C, op. 151
I, [2018-01-29T09:49:56.384927 #29979]  INFO -- : lab.rism: 605020058: =240  10$aLauretanische Litanei, op$k148$04068013 --> Lauretanische Litanei, op. 148
I, [2018-01-29T09:49:56.538827 #29979]  INFO -- : lab.rism: 605020059: =240  10$aLitanei, op$k88$04132904 --> Litanei, op. 88
I, [2018-01-29T09:49:56.655450 #29979]  INFO -- : lab.rism: 605020061: =240  10$aLitanei in Es, op$k82$04132910 --> Litanei in Es, op. 82
I, [2018-01-29T09:49:56.772026 #29979]  INFO -- : lab.rism: 605020062: =240  10$aLitanei in G, op$k10$04068100 --> Litanei in G, op. 10
I, [2018-01-29T09:49:56.985077 #29979]  INFO -- : lab.rism: 605020063: =240  10$aLeichte lauretanische Litanei, op$k37$04073702 --> Leichte lauretanische Litanei, op. 37
I, [2018-01-29T09:49:57.147145 #29979]  INFO -- : lab.rism: 605020064: =240  10$aLitanei No$k4 in D$mV (4), orch, org$04067874 --> Litanei No. 4 in D
I, [2018-01-29T09:49:57.318501 #29979]  INFO -- : lab.rism: 605020065: =240  10$aLitaniae de sacro corde Jesu, op$k124$mV (4), orch, org$04067875 --> Litaniae de sacro corde Jesu, op. 124
I, [2018-01-29T09:49:57.405426 #29979]  INFO -- : lab.rism: 605020066: =240  10$aLitanei zum Namen Jesu, op$k15$04068102 --> Litanei zum Namen Jesu, op. 15
I, [2018-01-29T09:49:57.680595 #29979]  INFO -- : lab.rism: 605020067: =240  10$aLitanei No$k5$mV (4), orch, org$04067874 --> Litanei No. 5
I, [2018-01-29T09:49:57.772135 #29979]  INFO -- : lab.rism: 605020069: =240  10$aVesperae de Dominica et de Confessore, op$k111$mV (4), orch, org$04133404 --> Vesperae de Dominica et de Confessore, op. 111
I, [2018-01-29T09:49:57.943583 #29979]  INFO -- : lab.rism: 605020086: =240  10$aAlleluja$kRegnavit Dominus$mCoro, org$03906604 --> Alleluja. Regnavit Dominus
I, [2018-01-29T09:49:58.080494 #29979]  INFO -- : lab.rism: 605020087: =240  10$aAlleluja$kSurrexit Christus$mCoro, org$03906604 --> Alleluja. Surrexit Christus
I, [2018-01-29T09:49:58.155498 #29979]  INFO -- : lab.rism: 605020559: =240  10$a5$kMesse in F, op. 16$mV (4), orch, org$03927893 --> 5. Messe in F, op. 16
I, [2018-01-29T09:49:58.247101 #29979]  INFO -- : lab.rism: 605020560: =240  10$aMesse solennelle a trois voix, [op$k12]$04073664 --> Messe solennelle a trois voix, [op. 12]
I, [2018-01-29T09:49:58.413888 #29979]  INFO -- : lab.rism: 605020561: =240  10$aMissa solemnis in D, op$k106$mV (4), orch, org$04133402 --> Missa solemnis in D, op. 106
I, [2018-01-29T09:49:58.663973 #29979]  INFO -- : lab.rism: 605020562: =240  10$aMesse in G, op$k108$mV (4), orch, org$04046360 --> Messe in G, op. 108
I, [2018-01-29T09:49:58.797329 #29979]  INFO -- : lab.rism: 605020563: =240  10$aMissa in hon$kS. Stephani, op. 8$04006921 --> Missa in hon. S. Stephani, op. 8
I, [2018-01-29T09:49:58.868805 #29979]  INFO -- : lab.rism: 605020564: =240  10$aMissa in hon$kB. M. V. de Loreto, op. 25$mV (4), orch, org$04006921 --> Missa in hon. B. M. V. de Loreto, op. 25
I, [2018-01-29T09:49:59.001907 #29979]  INFO -- : lab.rism: 605020565: =240  10$aMissa dominicalis, op$k140$04069476 --> Missa dominicalis, op. 140
I, [2018-01-29T09:49:59.177120 #29979]  INFO -- : lab.rism: 605020566: =240  10$aMissa "Mater admirabilis", op$k86$04133401 --> Missa "Mater admirabilis", op. 86
I, [2018-01-29T09:49:59.247366 #29979]  INFO -- : lab.rism: 605020567: =240  10$aMissa "Stella maris", op$k141$mV (4), orch, org$04073662 --> Missa "Stella maris", op. 141
I, [2018-01-29T09:49:59.314012 #29979]  INFO -- : lab.rism: 605020568: =240  10$aMissa papae Leonis, op$k151$04133399 --> Missa papae Leonis, op. 151
I, [2018-01-29T09:49:59.397348 #29979]  INFO -- : lab.rism: 605020571: =240  10$aFestmesse in B, op$k11$mV (4), orch, org$04133318 --> Festmesse in B, op. 11
I, [2018-01-29T09:49:59.660652 #29979]  INFO -- : lab.rism: 605020573: =240  10$aMesse in D, op$k9$mV (4), orch, org$04046664 --> Messe in D, op. 9
I, [2018-01-29T09:49:59.772466 #29979]  INFO -- : lab.rism: 605020575: =240  10$aMissa in hon$kS. Isidori, op. 15$mV (4), orch, org$04006921 --> Missa in hon. S. Isidori, op. 15
I, [2018-01-29T09:49:59.914239 #29979]  INFO -- : lab.rism: 605020576: =240  10$aS$kAlbanus Messe, op. 66$03958203 --> S. Albanus Messe, op. 66
I, [2018-01-29T09:50:00.005804 #29979]  INFO -- : lab.rism: 605020577: =240  10$aMissa in hon$kS. Caeciliae, op. 19$04006921 --> Missa in hon. S. Caeciliae, op. 19
I, [2018-01-29T09:50:00.135642 #29979]  INFO -- : lab.rism: 605020579: =240  10$aMissa "Loretta", op$k3$mV (4), orch, org$04046790 --> Missa "Loretta", op. 3
I, [2018-01-29T09:50:00.268836 #29979]  INFO -- : lab.rism: 605020580: =240  10$aS$kLudwig's Messe, op. 59$03958203 --> S. Ludwig's Messe, op. 59
I, [2018-01-29T09:50:00.405875 #29979]  INFO -- : lab.rism: 605020581: =240  10$aS$kCassian's Messe, op. 72$mV (4), orch, org$03958203 --> S. Cassian's Messe, op. 72
I, [2018-01-29T09:50:00.672571 #29979]  INFO -- : lab.rism: 605020583: =240  10$aRequiem und Libera, op$k26$04133383 --> Requiem und Libera, op. 26
I, [2018-01-29T09:50:00.802225 #29979]  INFO -- : lab.rism: 605020585: =240  10$aRequiem, op$k49$04072550 --> Requiem, op. 49
I, [2018-01-29T09:50:00.898393 #29979]  INFO -- : lab.rism: 605020586: =240  10$aRequiem, op$k5$04072550 --> Requiem, op. 5
I, [2018-01-29T09:50:00.977214 #29979]  INFO -- : lab.rism: 605020587: =240  10$aRequiem in d, op$k5$mV (4), orch, org$04073603 --> Requiem in d, op. 5
I, [2018-01-29T09:50:01.185742 #29979]  INFO -- : lab.rism: 605020588: =240  10$aRequiem No$k2 in d, op. 25$04076621 --> Requiem No. 2 in d, op. 25
I, [2018-01-29T09:50:01.265099 #29979]  INFO -- : lab.rism: 605020589: =240  10$aMissa pro defunctis, op$k94$04068099 --> Missa pro defunctis, op. 94
I, [2018-01-29T09:50:01.343962 #29979]  INFO -- : lab.rism: 605020590: =240  10$aRequiem, op$k34$mV (4), orch, org$04072550 --> Requiem, op. 34
I, [2018-01-29T09:50:01.402225 #29979]  INFO -- : lab.rism: 605020591: =240  10$aLeichtes Requiem, op$k27$04076690 --> Leichtes Requiem, op. 27
I, [2018-01-29T09:50:01.677417 #29979]  INFO -- : lab.rism: 605020592: =240  10$a8 Responsorien "Libera me Domine", op$k47$04073320 --> 8 Responsorien "Libera me Domine", op. 47
I, [2018-01-29T09:50:01.815309 #29979]  INFO -- : lab.rism: 605020594: =240  10$a4 modi hymni "Pange lingua", op$k191$04073315 --> 4 modi hymni "Pange lingua", op. 191
I, [2018-01-29T09:50:01.948543 #29979]  INFO -- : lab.rism: 605020595: =240  10$aAve Manna, op$k18$04073316 --> Ave Manna, op. 18
I, [2018-01-29T09:50:02.127559 #29979]  INFO -- : lab.rism: 605020596: =240  10$a4 feierliche Tantum ergo, op$k137$mV (4), orch, org$04132900 --> 4 feierliche Tantum ergo, op. 137
I, [2018-01-29T09:50:02.227423 #29979]  INFO -- : lab.rism: 605020600: =240  10$a2 Tantum ergo, op$k24$mV (4), orch, org$04046653 --> 2 Tantum ergo, op. 24
I, [2018-01-29T09:50:02.340317 #29979]  INFO -- : lab.rism: 605020601: =240  10$aTantum ergo, op$k50$mV (4), orch, org$04133361 --> Tantum ergo, op. 50
I, [2018-01-29T09:50:02.410760 #29979]  INFO -- : lab.rism: 605020603: =240  10$aOffertorien, op$k95$04068153 --> Offertorien, op. 95
I, [2018-01-29T09:50:02.652631 #29979]  INFO -- : lab.rism: 605020604: =240  10$aOffertorien, op$k85 No. 1-2$mV (4), orch, org$04068153 --> Offertorien, op. 85 No. 1-2
I, [2018-01-29T09:50:02.802594 #29979]  INFO -- : lab.rism: 605020605: =240  10$aOffertorien, op$k85 No. 3-4$mV (4), orch, org$04068153 --> Offertorien, op. 85 No. 3-4
I, [2018-01-29T09:50:02.890259 #29979]  INFO -- : lab.rism: 605020606: =240  10$aOffertorien, op$k70$mV (4), orch, org$04068153 --> Offertorien, op. 70
I, [2018-01-29T09:50:02.969161 #29979]  INFO -- : lab.rism: 605020608: =240  10$aOffertoria in festis B$kM. V., op. 7$04133355 --> Offertoria in festis B. M. V., op. 7
I, [2018-01-29T09:50:03.140339 #29979]  INFO -- : lab.rism: 605020610: =240  10$aLitaniae de sacro corde Jesu, op$k50$mV (4), orch, org$04067875 --> Litaniae de sacro corde Jesu, op. 50
I, [2018-01-29T09:50:03.210880 #29979]  INFO -- : lab.rism: 605020611: =240  10$aLauretanische Litanei, op$k106$04068013 --> Lauretanische Litanei, op. 106
I, [2018-01-29T09:50:03.277548 #29979]  INFO -- : lab.rism: 605020612: =240  10$aLitaniae de sacro corde Jesu, op$k124$mV (4), orch, org$04067875 --> Litaniae de sacro corde Jesu, op. 124
I, [2018-01-29T09:50:03.335850 #29979]  INFO -- : lab.rism: 605020614: =240  10$aDeutsche Singmesse, op$k143b$04069398 --> Deutsche Singmesse, op. 143b
I, [2018-01-29T09:50:03.490360 #29979]  INFO -- : lab.rism: 605020615: =240  10$a6 Lieder zum allerh$kAltarsakrament, op. 6a$04073089 --> 6 Lieder zum allerh. Altarsakrament, op. 6a
I, [2018-01-29T09:50:03.715429 #29979]  INFO -- : lab.rism: 605020617: =240  10$aVeni creator, op$k141b$04073090 --> Veni creator, op. 141b
I, [2018-01-29T09:50:03.819257 #29979]  INFO -- : lab.rism: 605020618: =240  10$aAsperges me, op$k150$04046762 --> Asperges me, op. 150
I, [2018-01-29T09:50:03.994458 #29979]  INFO -- : lab.rism: 605020623: =240  10$a3 Marienlieder, op$k84 - op. 86$04067327 --> 3 Marienlieder, op. 84 - op. 86
I, [2018-01-29T09:50:04.119467 #29979]  INFO -- : lab.rism: 605020624: =240  10$a10 Marienlieder, op$k41$04072958 --> 10 Marienlieder, op. 41
I, [2018-01-29T09:50:04.248745 #29979]  INFO -- : lab.rism: 605020628: =240  10$aRequiem in d, op$k145$04073603 --> Requiem in d, op. 145
I, [2018-01-29T09:50:04.319338 #29979]  INFO -- : lab.rism: 605020629: =240  10$aMissa pro defunctis, op$k80$04068099 --> Missa pro defunctis, op. 80
I, [2018-01-29T09:50:04.644501 #29979]  INFO -- : lab.rism: 605020631: =240  10$aRequiem, op$k25$04072550 --> Requiem, op. 25
I, [2018-01-29T09:50:04.719415 #29979]  INFO -- : lab.rism: 605020632: =240  10$aRequiem, op$k96$04072550 --> Requiem, op. 96
I, [2018-01-29T09:50:04.807052 #29979]  INFO -- : lab.rism: 605020633: =240  10$aS$kAloisius-Messe, op. 76$03958203 --> S. Aloisius-Messe, op. 76
I, [2018-01-29T09:50:04.923876 #29979]  INFO -- : lab.rism: 605020634: =240  10$aMissa dominicalis No$k1, op. 96$04072519 --> Missa dominicalis No. 1, op. 96
I, [2018-01-29T09:50:05.082461 #29979]  INFO -- : lab.rism: 605020635: =240  10$aMissa dominicalis No$k2, op. 97$04072519 --> Missa dominicalis No. 2, op. 97
I, [2018-01-29T09:50:05.488389 #29979]  INFO -- : lab.rism: 605020636: =240  10$aMissa dominicalis No$k3, op. 113$04072519 --> Missa dominicalis No. 3, op. 113
I, [2018-01-29T09:50:05.772696 #29979]  INFO -- : lab.rism: 605020637: =240  10$aMissa "Mater boni consilii", op$k154$04072520 --> Missa "Mater boni consilii", op. 154
I, [2018-01-29T09:50:06.113024 #29979]  INFO -- : lab.rism: 605020638: =240  10$aSonntagsmesse, op$k25$04133347 --> Sonntagsmesse, op. 25
I, [2018-01-29T09:50:06.561330 #29979]  INFO -- : lab.rism: 605020639: =240  10$aMissa pastoritia in F, op$k105$04072395 --> Missa pastoritia in F, op. 105
I, [2018-01-29T09:50:06.811251 #29979]  INFO -- : lab.rism: 605020640: =240  10$aMissa in hon$kSs. Angelorum Custodum, op. 46$mV (4), orch, org$04006921 --> Missa in hon. Ss. Angelorum Custodum, op. 46
I, [2018-01-29T09:50:06.898800 #29979]  INFO -- : lab.rism: 605020641: =240  10$aMissa jubilaris in homagium Leonis papae XIII, op$k79$mV (4), orch, org$04133344 --> Missa jubilaris in homagium Leonis papae XIII, op. 79
I, [2018-01-29T09:50:06.965399 #29979]  INFO -- : lab.rism: 605020646: =240  10$aWeihnachten, op$k104$04076705 --> Weihnachten, op. 104
I, [2018-01-29T09:50:07.177887 #29979]  INFO -- : lab.rism: 605020647: =240  10$aOstern, op$k104b$04072201 --> Ostern, op. 104b
I, [2018-01-29T09:50:07.269508 #29979]  INFO -- : lab.rism: 605020650: =240  10$aLibera, op$k69b$04046612 --> Libera, op. 69b
I, [2018-01-29T09:50:07.465699 #29979]  INFO -- : lab.rism: 605020657: =240  10$a[Weihelied, op$k2 Nr. 1] [Moser 426/1]$04197995 --> [Weihelied, op. 2 Nr. 1] [Moser 426/1]
I, [2018-01-29T09:50:07.765516 #29979]  INFO -- : lab.rism: 605020659: =240  10$aAsperges me und Vidi aquam, op$k251$04046387 --> Asperges me und Vidi aquam, op. 251
I, [2018-01-29T09:50:07.852879 #29979]  INFO -- : lab.rism: 605020666: =240  10$aRequiem, Hob$kXXIIa: Es 1$mV (4), orch, org$04197993 --> Requiem, Hob. XXIIa: Es 1
I, [2018-01-29T09:50:07.982368 #29979]  INFO -- : lab.rism: 605020667: =240  10$aOffertorium in C [Hob$kdeest]$mV (4), orch, org$04197991 --> Offertorium in C [Hob. deest]
I, [2018-01-29T09:50:08.161406 #29979]  INFO -- : lab.rism: 605020668: =240  10$aMissa ex D, Hob$kXXII: 11$mV (4), orch, org$04197992 --> Missa ex D, Hob. XXII: 11
I, [2018-01-29T09:50:08.252972 #29979]  INFO -- : lab.rism: 605020669: =240  10$aGrand Messa in C, Hob$kXXII: 9$mV (4), orch, org$04197989 --> Grand Messa in C, Hob. XXII: 9
I, [2018-01-29T09:50:08.369759 #29979]  INFO -- : lab.rism: 605020671: =240  10$aRequiem in F No$k1, op. 24$mV (4), orch, org$04133017 --> Requiem in F No. 1, op. 24
I, [2018-01-29T09:50:08.516150 #29979]  INFO -- : lab.rism: 605020673: =240  10$aRequiem in Es, op$k181$mV (4), orch, org$04133321 --> Requiem in Es, op. 181
I, [2018-01-29T09:50:08.686327 #29979]  INFO -- : lab.rism: 605020674: =240  10$aSeelenmesse No$k1 in g [op. 5]$03907408 --> Seelenmesse No. 1 in g [op. 5]
I, [2018-01-29T09:50:08.765541 #29979]  INFO -- : lab.rism: 605020675: =240  10$aSeelenmesse No$k2 in Es [op. 6]$03907408 --> Seelenmesse No. 2 in Es [op. 6]
I, [2018-01-29T09:50:08.836297 #29979]  INFO -- : lab.rism: 605020676: =240  10$aSeelenmesse No$k3 in F [op. 7]$03907408 --> Seelenmesse No. 3 in F [op. 7]
I, [2018-01-29T09:50:08.944867 #29979]  INFO -- : lab.rism: 605020677: =240  10$a2$kRequiem, op. 12$mV (4), orch, org$03907999 --> 2. Requiem, op. 12
I, [2018-01-29T09:50:09.103248 #29979]  INFO -- : lab.rism: 605020679: =240  10$aRequiem [im kurzen und leichten Stile] in F, op$k168$04071605 --> Requiem [im kurzen und leichten Stile] in F, op. 168
I, [2018-01-29T09:50:09.461443 #29979]  INFO -- : lab.rism: 605020680: =240  10$aRequiem in Es No$k3$04197986 --> Requiem in Es No. 3
I, [2018-01-29T09:50:09.686454 #29979]  INFO -- : lab.rism: 605020682: =240  10$aRequiem in F , op$k81$04071603 --> Requiem in F , op. 81
I, [2018-01-29T09:50:09.869820 #29979]  INFO -- : lab.rism: 605020683: =240  10$aRequiem in B, op$k98$04133319 --> Requiem in B, op. 98
I, [2018-01-29T09:50:09.919847 #29979]  INFO -- : lab.rism: 605020684: =240  10$aMissa brevis No$k2 in B, op. 116$03920818 --> Missa brevis No. 2 in B, op. 116
I, [2018-01-29T09:50:10.075404 #29979]  INFO -- : lab.rism: 605020685: =240  10$aMissa brevis No$k5 in F, op. 119$03920818 --> Missa brevis No. 5 in F, op. 119
I, [2018-01-29T09:50:10.286610 #29979]  INFO -- : lab.rism: 605020686: =240  10$aMissa brevis in D, op$k45$mV (4), orch, org$04132985 --> Missa brevis in D, op. 45
I, [2018-01-29T09:50:10.449255 #29979]  INFO -- : lab.rism: 605020688: =240  10$aFestmesse in B, op$k51$mV (4), orch, org$04133318 --> Festmesse in B, op. 51
I, [2018-01-29T09:50:10.595117 #29979]  INFO -- : lab.rism: 605020689: =240  10$a11$kSonntagsmesse in B, op. 43$mV (4), orch, org$04071596 --> 11. Sonntagsmesse in B, op. 43
I, [2018-01-29T09:50:10.665836 #29979]  INFO -- : lab.rism: 605020690: =240  10$a6$kSonntags-Messe, op. 15$mV (4), orch, org$03927894 --> 6. Sonntags-Messe, op. 15
I, [2018-01-29T09:50:10.732443 #29979]  INFO -- : lab.rism: 605020691: =240  10$a2$kSonntags-Messe, op. 11$mV (4), orch, org$03907999 --> 2. Sonntags-Messe, op. 11
I, [2018-01-29T09:50:10.786533 #29979]  INFO -- : lab.rism: 605020692: =240  10$aSonntagsmesse No$k1 in F, op. 10$mV (4), orch, org$03952792 --> Sonntagsmesse No. 1 in F, op. 10
I, [2018-01-29T09:50:10.932537 #29979]  INFO -- : lab.rism: 605020694: =240  10$a3$kSonntagsmesse, op. 64$03964134 --> 3. Sonntagsmesse, op. 64
I, [2018-01-29T09:50:11.250517 #29979]  INFO -- : lab.rism: 605020698: =240  10$aLandmesse No$k6 in Es$03902379 --> Landmesse No. 6 in Es
I, [2018-01-29T09:50:11.374252 #29979]  INFO -- : lab.rism: 605020699: =240  10$aMesse in B, op$k49$04046624 --> Messe in B, op. 49
I, [2018-01-29T09:50:11.478393 #29979]  INFO -- : lab.rism: 605020700: =240  10$aMissa pastoritia, op$k91$mV (4), orch, org$04071395 --> Missa pastoritia, op. 91
I, [2018-01-29T09:50:11.720070 #29979]  INFO -- : lab.rism: 605020702: =240  10$aLateinische Messe in D, op$k9$mV (4), orch, org$04046663 --> Lateinische Messe in D, op. 9
I, [2018-01-29T09:50:11.815934 #29979]  INFO -- : lab.rism: 605020703: =240  10$aMesse in D, op$k96$mV (4), orch, org$04046664 --> Messe in D, op. 96
I, [2018-01-29T09:50:11.982621 #29979]  INFO -- : lab.rism: 605020704: =240  10$aMissa pastoritia in C, op$k114$04071394 --> Missa pastoritia in C, op. 114
I, [2018-01-29T09:50:12.153208 #29979]  INFO -- : lab.rism: 605020705: =240  10$aMesse in F, op$k45$04046363 --> Messe in F, op. 45
I, [2018-01-29T09:50:12.286507 #29979]  INFO -- : lab.rism: 605020706: =240  10$aMissa in G, op$k80$04076051 --> Missa in G, op. 80
I, [2018-01-29T09:50:12.436810 #29979]  INFO -- : lab.rism: 605020707: =240  10$aMesse in C, op$k14$04046358 --> Messe in C, op. 14
I, [2018-01-29T09:50:12.615828 #29979]  INFO -- : lab.rism: 605020708: =240  10$a1$kdreistimmige Messe, op. 4$04046625 --> 1. dreistimmige Messe, op. 4
I, [2018-01-29T09:50:12.665757 #29979]  INFO -- : lab.rism: 605020709: =240  10$aMesse in C zu Ehren des hl$kJoseph$mV (4), orch, org$04071161 --> Messe in C zu Ehren des hl. Joseph
I, [2018-01-29T09:50:12.803315 #29979]  INFO -- : lab.rism: 605020710: =240  10$aKurze und sehr leichte Messe in F, op$k171$04046877 --> Kurze und sehr leichte Messe in F, op. 171
I, [2018-01-29T09:50:12.849080 #29979]  INFO -- : lab.rism: 605020711: =240  10$aKurze und sehr leichte Messe No$k2 in C, op. 288$04046879 --> Kurze und sehr leichte Messe No. 2 in C, op. 288
I, [2018-01-29T09:50:12.936676 #29979]  INFO -- : lab.rism: 605020715: =240  10$a4$kMesse in C$mV (4), orch, org$03936797 --> 4. Messe in C
I, [2018-01-29T09:50:13.107479 #29979]  INFO -- : lab.rism: 605020716: =240  10$aKurze Sonntags-Messe No$k1 in G$mV (4), orch, org$04133311 --> Kurze Sonntags-Messe No. 1 in G
I, [2018-01-29T09:50:13.161692 #29979]  INFO -- : lab.rism: 605020717: =240  10$aS$kUlrichs-Messe in C, op. 5$mV (4), orch, org$03958203 --> S. Ulrichs-Messe in C, op. 5
I, [2018-01-29T09:50:13.215880 #29979]  INFO -- : lab.rism: 605020718: =240  10$aMesse No$k1 in D$mV (4), orch, org$03915044 --> Messe No. 1 in D
I, [2018-01-29T09:50:13.315910 #29979]  INFO -- : lab.rism: 605020719: =240  10$aMesse, op$k55$04071091 --> Messe, op. 55
I, [2018-01-29T09:50:13.715209 #29979]  INFO -- : lab.rism: 605020722: =240  10$aOffertorium No$k2 in G$04046847 --> Offertorium No. 2 in G
I, [2018-01-29T09:50:13.895477 #29979]  INFO -- : lab.rism: 605020724: =240  10$aSonntags-Offertorium No$k3 in B$04046838 --> Sonntags-Offertorium No. 3 in B
I, [2018-01-29T09:50:14.036487 #29979]  INFO -- : lab.rism: 605020726: =240  10$aSonntags-Offertorium No$k1 in C$04046838 --> Sonntags-Offertorium No. 1 in C
I, [2018-01-29T09:50:14.137195 #29979]  INFO -- : lab.rism: 605020727: =240  10$aSonntags-Offertorium No$k4 in Es$04046838 --> Sonntags-Offertorium No. 4 in Es
I, [2018-01-29T09:50:14.282964 #29979]  INFO -- : lab.rism: 605020728: =240  10$aSonntags-Offertorium No$k5 in D, op. 174$04046838 --> Sonntags-Offertorium No. 5 in D, op. 174
I, [2018-01-29T09:50:14.395427 #29979]  INFO -- : lab.rism: 605020729: =240  10$aSonntags-Offertorium No$k6 in G$04046838 --> Sonntags-Offertorium No. 6 in G
I, [2018-01-29T09:50:14.591449 #29979]  INFO -- : lab.rism: 605020731: =240  10$aSonntags-Offertorium No$k3 in C$04046838 --> Sonntags-Offertorium No. 3 in C
