1594,990013645,D 1814
(1548),990013937,D 2115
1534,990014781,D 3014
1535,990014782,D 3015; DD 3015
1537,990014783,D 3016; DD 3016
1541,990014784,D 3017
1545; (1544),990014785,D 3018
1547,990014786,D 3019
1580,990014893,D 3133
1593,990014894,D 3134; DD 3134
1597,990014895,D 3135; DD 3135
1550,990015161,D 3404; DD 3404
1551,990015164,D 3407
1552,990015165,D 3408
1556,990015166,D 3409
1558,990015167,D 3410
1553,990015168,D 3411
1557,990015169,D 3412
1560,990015170,D 3413
1568,990015171,D 3414
1568,990015172,D 3415
1599,990015173,D 3416
1549,990015179,D 3422
1559,990015180,D 3423
1561,990015181,D 3424
1567,990015182,D 3425
1570,990015183,D 3426
1579,990015184,D 3427
1597,990015232,D 3478; DD 3478
1600,990015233,D 3479
1600,990015237,D 3483; DD 3483
1591,990015242,D 3488
1575,990015246,D 3492; DD 3492
1575,990015247,D 3493; DD 3493
1579,990015248,D 3494
1581,990015249,D 3495
1584,990015250,D 3496
1588,990015251,D 3497
1594,990015252,D 3498
1600,990015253,D 3499
1597,990015254,D 3500
1562,990015269,D 3515
1565,990015270,D 3516
1566,990015271,D 3517; DD 3517
1567,990015272,D 3518
1569,990015273,D 3519
1570,990015274,D 3520; DD 3520
1574,990015275,D 3521; DD 3521
1577,990015276,D 3522
1585,990015277,D 3523; DD 3523
1570,990015278,D 3524
1571,990015279,D 3525; DD 3525
1575,990015280,D 3526
1580,990015281,D 3527; DD 3527
1598,990015331,D 3577
1570,990015362,D 3611
1574,990015363,D 3612
1586,990015364,D 3613
1583,990015400,D 3651
1584,990015401,D 3652
1584,990015402,D 3653
1585,990015403,D 3654
1586,990015404,D 3655
1594,990015405,D 3656
1589,990015428,D 3680
1590,990015429,D 3681
1593,990015430,D 3682
1593,990015431,D 3683
1598,990015433,D 3685; DD 3685
1599,990015434,D 3686; DD 3686
1557,990016384,D 4679
1574,990016597,E 169
1578,990016598,E 170; EE 170
1589,990016599,E 171; EE 171
1596,990016600,E 172
1597,990016601,E 173; EE 173
1597,990016602,E 174; EE 174
1585,990016603,E 175
1587,990016604,E 176
1593,990016605,E 177
1594,990016606,E 178
1594,990016607,E 179; EE 179
1595,990016608,E 180
1595,990016609,E 181
1596,990016610,E 182
1596,990016611,E 183
1596,990016612,E 184
1596,990016613,E 185
1597,990016614,E 186
1597,990016615,E 187
1598,990016616,E 188
1598,990016617,E 189; EE 189
1598,990016618,E 190; EE 190
1599,990016619,E 191
1600,990016620,E 192
1600,990016621,E 193
1547,990016976,E 596
1599,990017034,E 654; EE 654
1599,990017035,E 655; EE 655
1600,990017036,E 656; EE 656
1586,990017042,E 663
1596,990017043,E 664
1597,990017044,E 665
(1596),990017069,E 690
1600,990017070,E 691
1600,990017102,E 725; EE 725
1600,990017115,E 739
1584,990017118,E 742
1586,990017120,E 744
1589,990017121,E 745
1561,990017203,E 827
1566,990017204,E 828
1559; (1564),990017269,E 884
1521,990017273,E 889
1569,990017291,F 1
1571,990017292,F 2
1573,990017293,F 3
1587,990017294,F 4; FF 4
(1585),990017325,F 39
1595,990017326,F 40
1589,990017337,F 51
1588,990017343,F 57
1568,990017347,F 61; FF 61
1570,990017354,F 68
1575,990017370,F 86
1579,990017371,F 87
1580,990017372,F 88
1580,990017373,F 89
1580,990017374,F 90
1580,990017375,F 91
1588,990017376,F 92
[1591],990017388,F 106
1599,990017389,F 107; FF 107
(1595),990017390,F 108; FF 108
1598,990017393,F 111; FF 111
1600,990017410,F 129
1598,990017417,F 136
1593,990017426,F 145
1584,990017477,F 199; FF 199
(1589); 1590,990017478,F 200
1591,990017479,F 201; FF 201
1599,990017480,F 202
1579,990017481,F 203
1586,990017482,F 204
1585,990017484,F 206; FF 206
1588,990017485,F 207; FF 207
1591,990017486,F 208
1596,990017487,F 209
1579,990017489,F 211
1585,990017490,F 212
1591,990017491,F 213
1598,990017528,F 251
1587,990017531,F 254
1587,990017532,F 255
1590,990017535,F 258; FF 258
1542,990017536,F 259
1585,990017537,F 260
1600,990017541,F 264
1567,990017786,F 512
1568,990017787,F 513
[1571],990017788,F 514
1574,990017789,F 515
1579,990017790,F 516
1582,990017791,F 517; FF 517
1569,990017792,F 518
1571,990017793,F 519
1574,990017794,F 520
1578,990017795,F 521
1581,990017796,F 522; FF 522
1570,990017797,F 523
1572,990017798,F 524
1575,990017799,F 525
1583,990017800,F 526; FF 526
1571,990017801,F 527
1573,990017802,F 528
1579,990017803,F 529
1583,990017804,F 530; FF 530
1573,990017805,F 531
1576,990017806,F 532
1581,990017807,F 533
1575,990017808,F 534
1579,990017809,F 535; FF 535
1586,990017810,F 536
1585,990017811,F 537
1591,990017812,F 538; FF 538
1594,990017816,F 542
1554,990017877,F 642
1583,990017878,F 643
1570,990017933,F 709
1554,990017938,F 714
1563,990017939,F 715
1567,990017940,F 716; FF 716
1569,990017941,F 717
1553,990017943,F 719
1559,990017944,F 720; FF 720
1575,990017945,F 721
1575,990017946,F 722
1582,990017947,F 723
1586,990017948,F 724
1586,990017949,F 725
1587,990017950,F 726
1594,990017951,F 727
1555,990018029,F 805
1555,990018030,F 806
1557,990018031,F 807
1571,990018032,F 808
1571,990018033,F 809
1571,990018166,F 948
1573,990018167,F 949
(1574),990018168,F 950
1574,990018169,F 951
1568,990018323,F 1117
1581,990018324,F 1118
1597,990018348,F 1142; FF 1142
1573,990018380,F 1185
1599,990018381,F 1186
1589,990018388,F 1193
1586,990018389,F 1194
1595,990018657,F 1470
1598,990018658,F 1471
1545,990018663,F 1476; FF 1476
1595,990018664,F 1477
1600,990018774,F 1599
1585,990018989,F 1834
1568,990019028,F 1874; FF 1874
1554,990019151,F 2002
1555,990019152,F 2003; FF 2003
[1537-1546],990019189,F 2041
1580,990019240,F 2092
1554,990019241,F 2093; FF 2093
1564,990019251,F 2103
1585,990019268,G 1
1588,990019269,G 2
1565,990019315,G 49; GG 49
1572,990019316,G 50
1584,990019317,G 51
1590,990019318,G 52
1572,990019319,G 53
1576,990019320,G 54
1589,990019321,G 55
1583,990019322,G 56
1587,990019324,G 58
1566,990019325,G 59; GG 59
1572,990019326,G 60; GG 60
1587,990019327,G 61
1570,990019328,G 62
1572,990019329,G 63
1588,990019330,G 64; GG 64
1571,990019331,G 65
1574,990019332,G 66
1587,990019333,G 67
1575,990019334,G 68; GG 68
1582,990019335,G 69
1590,990019336,G 70
1580,990019338,G 72; GG 72
1586,990019339,G 73; GG 73
1588,990019340,G 74
1588,990019341,G 75
1589,990019342,G 76; GG 76
1589,990019343,G 77
1590,990019344,G 78
1593,990019346,G 80
1595,990019347,G 81
1596,990019348,G 82
1597,990019352,G 86; GG 86
1580,990019360,G 95
1586,990019361,G 96
1589,990019362,G 97
1598,990019363,G 98
1594,990019387,G 122
1598,990019388,G 123; GG 123
1563,990019409,G 144
1568; (1569),990019410,G 145
1584,990019411,G 146; GG 146
1574,990019412,G 147
1584,990019413,G 148
1587,990019414,G 149
1586,990019428,G 164
1586,990019429,G 165
1600,990019432,G 168
1597,990019488,G 265
1600,990019489,G 266
1598,990019493,G 270; GG 270
1535,990019546,G 325; GG 325
1562,990019660,G 447; GG 447
[1507-01-07],990019663,G 450
1587,990019691,G 480
1588,990019692,G 481
1592,990019693,G 482
1597,990019694,G 483
1589,990019697,G 486
1593,990019698,G 487
1597,990019699,G 488
1597,990019700,G 489
1600,990019701,G 490
1600,990019708,G 497
1591,990019719,G 508
1593,990019720,G 509
1595,990019721,G 510
1596,990019722,G 511; GG 511
1597,990019723,G 512
1600,990019724,G 513
1600,990019725,G 514
1594,990019745,G 534
1600,990019746,G 535
1581,990019757,G 546
1588,990019758,G 547
1589,990019759,G 548
1592,990019760,G 549
1592,990019761,G 550
1595,990019762,G 551
1595,990019763,G 552
1598,990019764,G 553
1598,990019766,G 555
1598,990019770,G 559
1569,990019776,G 565
1571,990019777,G 566
1584,990019778,G 568
1579,990019784,G 574
1574,990019786,G 576
1581,990019787,G 577
1532,990020764,G 1571; GG 1571
1532,990020765,G 1572
1532,990020811,G 1620
1552,990020815,G 1624
1555,990020816,G 1625
1543,990020818,G 1627
1545,990020819,G 1628
1552,990020820,G 1629
1552,990020822,G 1630
1562,990020823,G 1631
1581,990020824,G 1632
1584,990020825,G 1633
1588,990020826,G 1634
1593,990020827,G 1635
1596,990020828,G 1636
1549,990020839,G 1647
1549,990020840,G 1648
1553,990020841,G 1649
1559,990020842,G 1650
1570,990020843,G 1651
1556,990020844,G 1652
1555,990020866,G 1676
1556,990020867,G 1677
1588,990020870,G 1681
[1593],990020871,G 1682
1595,990020872,G 1683
[1595],990020873,G 1684; GG 1684
1596,990020874,G 1685
1597,990020875,G 1686
1597,990020876,G 1687
1598,990020877,G 1688
1600,990020878,G 1689
1594,990020910,G 1721
1594,990020914,G 1725
1595,990020920,G 1731
1596,990020924,G 1735
1585,990020950,G 1762
1587,990020951,G 1763
1546,990020958,G 1770
1548,990020959,G 1771
1551,990020960,G 1772
1552,990020961,G 1773
1554,990020962,G 1774
1565,990020963,G 1775; GG 1775
1581,990020964,G 1776
1503,990020968,G 1780; GG 1780
1589,990021012,G 1824
1563,990021014,G 1826
1592,990021025,G 1837
1584,990021028,G 1840
1563,990021202,G 2026
1589,990021251,G 2093
1593,990021590,G 2446
1598,990021591,G 2447
1598,990021592,G 2448
1598,990021593,G 2449
1585,990021596,G 2452
1587,990021597,G 2453
1589,990021598,G 2454
1589,990021599,G 2455
1598,990021600,G 2456
1586,990021603,G 2459
1588,990021604,G 2460
1589,990021605,G 2461
1591,990021606,G 2462
1594,990021607,G 2463
1600,990021608,G 2464
1588,990021610,G 2466
1588,990021611,G 2467
1591,990021612,G 2468
1594,990021613,G 2469
1600,990021614,G 2470
1600,990021615,G 2471
1589,990021617,G 2473
1590,990021618,G 2474
1592,990021619,G 2475
1596,990021620,G 2476
1593,990021623,G 2479; GG 2479
1599,990021624,G 2480; GG 2480
1600,990021625,G 2481
1599,990021627,G 2483
1599,990021628,G 2484
1578,990021635,G 2491
1578,990021720,G 2588; GG 2588
1580,990021721,G 2589
1597,990022017,G 2907
(1589),990022077,G 2967
1557,990022086,G 2976
[1539],990022087,G 2977
1541,990022089,G 2979; GG 2979
1551,990022090,G 2980; GG 2980
1539,990022091,G 2981
1552,990022093,G 2983; GG 2983
1541,990022094,G 2984; GG 2984
1550,990022095,G 2985
1552,990022096,G 2986
1541,990022097,G 2987
1542,990022098,G 2988
1580,990022100,G 2991; GG 2991
1583,990022103,G 2996; GG 2996
1583,990022104,G 2997
1561,990022131,G 3031; GG 3031
(1562); 1563,990022132,G 3032; GG 3032
1565,990022133,G 3033; GG 3033
1564,990022134,G 3034; GG 3034
1570,990022135,G 3035
1571,990022136,G 3036
(1579),990022137,G 3037
1581,990022269,G 3181
1552,990022279,G 3191
1558,990022280,G 3192; GG 3192
1551,990022281,G 3193; GG 3193
1557,990022282,G 3194
1559,990022283,G 3195
1557,990022284,G 3196
1561,990022285,G 3197
1560,990022286,G 3198
1565,990022287,G 3199; GG 3199
1566,990022288,G 3200; GG 3200
1566,990022289,G 3201
1564,990022290,G 3202
1565,990022291,G 3203; GG 3203
1568,990022292,G 3204
1580,990022293,G 3205
1565,990022294,G 3206; GG 3206
1574,990022347,G 3262
1587,990022738,G 3701
1587,990022739,G 3702
1594,990022740,G 3703
1599,990022741,G 3704
1588,990022746,G 3709
1588,990023603,G 4751; GG 4751
1600,990023635,G 4785
1588,990023647,G 4797
1588,990023648,G 4798
1593,990023649,G 4799
1598,990023650,G 4800
1585,990023651,G 4801
1588,990023652,G 4802
1565,990023654,G 4804; GG 4804
1591,990023655,G 4805
1587,990023658,G 4808
1555,990023717,G 4867; GG 4867
1563,990023718,G 4868
1583,990023719,G 4869
1566,990023720,G 4870
1570,990023721,G 4871; GG 4871
1582,990023722,G 4872; GG 4872
1584,990023723,G 4873
1585,990023724,G 4874
1589,990023725,G 4875; GG 4875
1589,990023726,G 4876; GG 4876
1597,990023727,G 4877; GG 4877
1591,990023962,G 5116; GG 5116
1595,990023963,G 5117; GG 5117
1600,990023964,G 5118; GG 5118
1591,990023975,G 5129
1594,990023980,G 5134
1595,990023983,G 5137
1556,990024017,G 5172
1594,990024421,H 21
1569,990025961,H 1724
1572; (1571),990025963,H 1725
1572,990025964,H 1726
1589,990025965,H 1727
1594,990025967,H 1729; HH 1729
1565,990026140,H 1911
1580,990026205,H 1976; HH 1976
1580,990026206,H 1977; HH 1977
1580,990026207,H 1978; HH 1978
1580,990026208,H 1979; HH 1979
1586,990026209,H 1980; HH 1980
1587,990026210,H 1981; HH 1981
1587,990026211,H 1982; HH 1982
1589,990026212,H 1983; HH 1983
1589,990026213,H 1984
1590,990026214,H 1985; HH 1985
1590,990026215,H 1986
1590,990026216,H 1987
1596,990026217,H 1988; HH 1988
1597,990026219,H 1990
1590,990026250,H 2025; HH 2025
1587,990026255,H 2030
1587,990026256,H 2031
1588,990026257,H 2032
1588,990026258,H 2033
1591,990026259,H 2034
1592,990026260,H 2035
1588,990026418,H 2228
1592,990026424,H 2235
1591,990026507,H 2323; HH 2323
1597,990026508,H 2324; HH 2324
1599,990026511,H 2327; HH 2327
1590,990026519,H 2335; HH 2335
1596,990026520,H 2336; HH 2336
1596,990026523,H 2339; HH 2339
1600,990026529,H 2345; HH 2345
1592,990026562,H 2379
1596,990026563,H 2380
1594,990026564,H 2381; HH 2381
1597,990026565,H 2382
1597,990026566,H 2383
1599,990026567,H 2384
1600,990026570,H 2387
1588,990026586,H 2403
1593,990026587,H 2404; HH 2404
1598,990026588,H 2405
1582,990029043,H 4905
1556,990029066,H 4934
1562,990029067,H 4935; HH 4935
1571,990029068,H 4936
1571,990029069,H 4937
1579,990029082,H 4953
1579,990029083,H 4954
1579,990029084,H 4955
1580,990029085,H 4956
1580,990029086,H 4957
1582,990029087,H 4958
1583,990029088,H 4959
1590,990029089,H 4960
1569,990029146,H 5020
1587,990029236,H 5120
1594,990029282,H 5167
1565,990029300,H 5187; HH 5187
1568,990029311,H 5198
1592,990029319,H 5206
1555,990029325,H 5212
1555,990029326,H 5213
1558,990029343,H 5231
1559,990029344,H 5232
1577,990029815,H 5740
1579,990029816,H 5741
1580,990029817,H 5742
1582,990029818,H 5743
1567,990030329,H 6261
1599,990030330,H 6262
1587,990030341,H 6283
1570,990030380,H 6322; HH 6322
1574,990030381,H 6323; HH 6323
1575,990030382,H 6324
1573,990030383,H 6325
1567,990030405,H 6354; HH 6354
1577,990030406,H 6355
1579,990030407,H 6356
1587,990031545,H 7593
1583,990031867,H 7930
1587,990031868,H 7931
1589,990031869,H 7932
1592,990031870,H 7933
1597,990031871,H 7934
(1590),990031973,I 5
1594,990031974,I 6
1596,990031975,I 7
1600,990031976,I 8
1578,990032005,I 37
1578,990032006,I 38
1579,990032007,I 39
1579,990032008,I 40
1573,990032009,I 41
1576,990032010,I 42
1586,990032011,I 43
1587,990032012,I 44
1588,990032013,I 45
1588,990032014,I 46
1589,990032015,I 47
1591,990032016,I 48
1572,990032018,I 50
1578,990032019,I 51
1592,990032020,I 52
1579,990032021,I 53
1584,990032022,I 54
1580,990032023,I 55
1584,990032024,I 56
1586,990032025,I 57
1587,990032026,I 58; II 58
1506,990032052,I 88; II 88
1550,990032053,I 89; II 89
1555,990032054,I 90
1555,990032055,I 91
1568,990032072,I 108
1569,990032073,I 109
1571,990032074,I 110
1580,990032075,I 111
1590,990032076,I 112
1569,990032077,I 113
1579; (1580),990032078,I 114
1572,990032079,I 115
1573,990032080,I 116
1581,990032081,I 117
1582,990032082,I 118
1584,990032083,I 119
1585,990032084,I 120; II 120
1590,990032085,I 121
1594,990032086,I 122
1568,990032087,I 123
1577,990032088,I 124
1581,990032089,I 125
1589,990032090,I 126
1539,990032111,J 6
1540,990032112,J 7
1565,990032113,J 8
1539,990032114,J 9
1544,990032115,J 10; JJ 10
1545,990032116,J 11; JJ 11
1565,990032118,J 13
1553,990032119,J 14
1554,990032120,J 15
1554,990032121,J 16
1557,990032122,J 17
1561,990032123,J 18; JJ 18
1561,990032124,J 19; JJ 19
1565,990032125,J 21
1566,990032126,J 22
1567,990032127,J 23
1588,990032312,J 235
1559,990032507,J 435
1564,990032508,J 436
1564,990032509,J 437; JJ 437
[1528],990032512,J 443
1537,990032513,J 444
1540,990032514,J 445; JJ 445
1545,990032515,J 446; JJ 446
1550,990032516,J 447
1549,990032517,J 448
1551,990032518,J 449
1555,990032519,J 450
1555,990032520,J 451
1555,990032521,J 452
1555,990032522,J 453
1556,990032523,J 454
1558,990032524,J 455
1559,990032525,J 456; JJ 456
1559,990032526,J 457
1572,990032607,J 546
1573,990032608,J 547
1552,990032625,J 567
1502,990032717,J 666; JJ 666
1514,990032718,J 667
1516,990032719,J 668; JJ 668
1526,990032720,J 669; JJ 669
1505,990032721,J 670; JJ 670
1515,990032722,J 671; JJ 671
1526,990032723,J 672; JJ 672
1514,990032724,J 673; JJ 673
1516,990032725,J 674
1526,990032726,J 675; JJ 675
1555,990032727,J 678; JJ 678
1549,990032730,J 681
1515-1519; 1523,990032736,J 687; JJ 687
1557,990033272,K 440
1558; (1560),990033273,K 441
1560,990033274,K 442
1561,990033275,K 443
1561,990033276,K 444
1562,990033277,K 445
1562,990033278,K 446
1571,990033279,K 447
1572,990033280,K 448
1572,990033281,K 449; KK 449
1573,990033282,K 450
1573,990033283,K 451
1574,990033284,K 452
1575,990033285,K 453
1582; (1583),990033286,K 454
1585,990033287,K 455
1580,990033322,K 491
1582,990033323,K 492
1545,990033359,K 536; KK 536
1597,990033450,K 627
1571,990033801,K 989; KK 989
1575,990033802,K 990; KK 990
1580; (1579),990033803,K 991; KK 991
1581,990033804,K 992
1592,990033805,K 993
1554,990034034,K 1227
1596,990034085,K 1280
1597,990034086,K 1281
1558; 1560,990035729,K 2968
1570,990036074,L 242
1572,990036075,L 243
1575,990036076,L 244; LL 244
1580,990036077,L 245; LL 245
1583,990036078,L 246; LL 246
1563,990036079,L 247
1578,990036116,L 285
1566,990036180,L 351
1548,990036181,L 352
1552,990036182,L 353; LL 353
1554,990036183,L 354
1592,990036185,L 356
1600,990036187,L 358
1586,990036193,L 364
1594,990036194,L 365
1597,990036195,L 366
1600,990036196,L 367
1560,990036220,L 391
1569,990036221,L 392
1558,990036327,L 537
(1574),990036368,L 582
1580,990036369,L 583
1586,990036370,L 584; LL 584
(1581),990036371,L 585
1582,990036372,L 586
1584,990036373,L 587
1584,990036374,L 588
1588,990036375,L 589
1592,990036376,L 590
1598,990036377,L 591; LL 591
1584,990036379,L 593
1585,990036380,L 594
1586,990036381,L 595; LL 595
1590,990036382,L 596
1597,990036383,L 597; LL 597
1586,990036385,L 599
1600,990036462,L 672; LL 672
1503-10-31,990036505,L 718
1587; 1588,990036540,L 753; LL 753
1555,990036542,L 755
1555,990036543,L 756
1555,990036544,L 757
1556,990036545,L 758; LL 758
1557,990036546,L 759
1557,990036547,L 760
1559,990036548,L 761; LL 761
1559,990036549,L 762
1560,990036550,L 763
1560,990036551,L 764
1560,990036552,L 765
[1560],990036553,L 766
1560,990036554,L 767
1562,990036555,L 768
1562,990036556,L 769
1562,990036557,L 770
1562,990036558,L 771
1562,990036559,L 772
1562,990036560,L 773
1562,990036561,L 774
1563,990036562,L 775
1563,990036563,L 776
1563,990036564,L 777
1563,990036565,L 778
1564,990036566,L 779; LL 779
1564,990036567,L 780
1564,990036568,L 781
1564,990036569,L 782
1564,990036570,L 783
1565,990036571,L 784
1565,990036572,L 785
1565,990036573,L 786
1565,990036574,L 787
1565,990036575,L 788; LL 788
1565,990036576,L 789; LL 789
1565,990036577,L 790
1565,990036578,L 791
1566,990036579,L 792
1566,990036580,L 793
1566,990036581,L 794; LL 794
1566,990036582,L 795
1566,990036583,L 796
1566,990036584,L 797
1566,990036585,L 798
1566,990036586,L 799
1566,990036587,L 800; LL 800
1566,990036588,L 801
1566,990036589,L 802
1566,990036590,L 803
1567,990036591,L 804
1567,990036592,L 805; LL 805
1567,990036593,L 806
1567,990036594,L 807; LL 807
1567,990036595,L 808; LL 808
1567,990036596,L 809; LL 809
1567,990036597,L 810; LL 810
1567,990036598,L 811
1567,990036599,L 812
1567,990036600,L 813; LL 813
1567,990036601,L 814; LL 814
1568,990036602,L 815; LL 815
1568,990036603,L 816; LL 816
1568,990036604,L 817
1568,990036605,L 818
1568,990036606,L 819
1569,990036607,L 820; LL 820
1569,990036608,L 821; LL 821
1569,990036609,L 822; LL 822
1569,990036610,L 823; LL 823
1569,990036611,L 824
1569,990036612,L 825; LL 825
1569,990036613,L 826
1569,990036614,L 827
1569,990036615,L 828
1569,990036616,L 829
1569,990036617,L 830; LL 830
1570,990036618,L 831
1570,990036619,L 832; LL 832
1570,990036620,L 833; LL 833
1570,990036621,L 834; LL 834
1570,990036622,L 835
1570,990036623,L 836; LL 836
1570,990036624,L 837
1570,990036625,L 838
1570,990036626,L 839
1570,990036627,L 840
1570,990036628,L 841
1570,990036629,L 842
1571,990036630,L 843
1571,990036631,L 844; LL 844
1571,990036632,L 845
1571,990036633,L 846; LL 846
1571,990036634,L 847
1571,990036635,L 848; LL 848
1571,990036636,L 849; LL 849
1572,990036637,L 850; LL 850
1572,990036638,L 851
1572,990036639,L 852; LL 852
1572,990036640,L 853; LL 853
1572,990036641,L 854
1572,990036642,L 855; LL 855
1572,990036643,L 856
1573,990036644,L 857; LL 857
1573,990036645,L 858
1573,990036646,L 859
1573,990036647,L 860
1573,990036648,L 861
1573,990036649,L 862
1573,990036650,L 863
1573,990036651,L 864
1573,990036652,L 865
1573,990036653,L 866; LL 866
1573,990036654,L 867; LL 867
1573,990036655,L 868
1573,990036656,L 869
1573; (1572),990036657,L 870
1573,990036658,L 871; LL 871
1574,990036659,L 872; LL 872
1574,990036660,L 873
1574,990036661,L 874
1574,990036662,L 875
1574,990036663,L 876
1575,990036664,L 877
1575,990036665,L 878
1575,990036666,L 879
1575,990036667,L 880; LL 880
1575,990036668,L 881; LL 881
1575,990036669,L 882; LL 882
1576,990036670,L 883
1576,990036672,L 885; LL 885
1576,990036673,L 886
1576,990036674,L 887
1576,990036675,L 888; LL 888
1576,990036676,L 889
1576,990036677,L 890; LL 890
1576,990036678,L 891; LL 891
1576,990036679,L 892
1576,990036680,L 893
1576,990036681,L 894
1576,990036682,L 895
1576,990036683,L 896; LL 896
1576,990036684,L 897
1576,990036685,L 898
1576,990036686,L 899
1577,990036687,L 900
1577,990036688,L 901
1577,990036689,L 902
1577,990036690,L 903; LL 903
1577,990036691,L 904; LL 904
1577,990036692,L 905
1578,990036693,L 906
1578; (1577),990036694,L 907
1578,990036695,L 908
1578,990036696,L 909; LL 909
1578,990036697,L 910
1578,990036698,L 911
1578,990036699,L 912; LL 912
1578,990036700,L 913
1579,990036701,L 915; LL 915
1579,990036702,L 916; LL 916
1579,990036703,L 917
1579,990036704,L 918
1579,990036705,L 919; LL 919
1579,990036706,L 920; LL 920
1580,990036707,L 921
1580,990036708,L 922
1580,990036709,L 923; LL 923
1581,990036710,L 924; LL 924
1581,990036711,L 925; LL 925
1581,990036712,L 926
1581,990036713,L 927
1581,990036714,L 928
1581,990036715,L 929; LL 929
1581,990036716,L 930
1581,990036717,L 931; LL 931
1581,990036718,L 932
1581,990036719,L 933; LL 933
1581,990036720,L 934
1582,990036721,L 935
1582,990036722,L 936
1582,990036723,L 937; LL 937
1582,990036724,L 938; LL 938
1582,990036725,L 939; LL 939
1582,990036726,L 940
1582,990036727,L 941
1582,990036728,L 942
1582; (1581),990036729,L 943
1582,990036730,L 944
1582,990036731,L 945
1583,990036732,L 946; LL 946
1583,990036733,L 947; LL 947
1584,990036734,L 948
1584,990036735,L 949; LL 949
1584,990036736,L 950; LL 950
1584,990036737,L 951; LL 951
1584,990036738,L 952; LL 952
1584,990036739,L 953
1584,990036740,L 954
1585,990036741,L 955; LL 955
1585,990036742,L 956; LL 956
1585,990036743,L 957; LL 957
1585,990036744,L 958; LL 958
1585,990036745,L 959; LL 959
1585,990036746,L 960
1586,990036747,L 961
1586,990036748,L 962
1586,990036749,L 963; LL 963
1586,990036750,L 964; LL 964
1586,990036751,L 965; LL 965
1586,990036752,L 966; LL 966
1586,990036753,L 967
1586,990036754,L 968; LL 968
1586,990036755,L 969
1586,990036756,L 970
1586,990036757,L 971
1587,990036758,L 972
1587,990036759,L 973
1587,990036760,L 974; LL 974
1587,990036761,L 975; LL 975
1587,990036762,L 976
1587,990036763,L 977; LL 977
1587,990036764,L 978; LL 978
1587,990036765,L 979; LL 979
1587,990036766,L 980; LL 980
1587,990036767,L 981; LL 981
1587,990036768,L 982
1588,990036769,L 983
1588,990036770,L 984
1588,990036771,L 985; LL 985
1588,990036772,L 986
1588,990036773,L 987
1588,990036774,L 988; LL 988
1589,990036775,L 990
1589,990036776,L 991; LL 991
1589,990036777,L 992
1589,990036778,L 993
1589,990036779,L 994
1590,990036780,L 995; LL 995
1590,990036781,L 996
1591,990036782,L 997
1591,990036783,L 998
1591,990036784,L 999
1591,990036785,L 1000
1592,990036786,L 1001
1592,990036787,L 1002; LL 1002
1592,990036788,L 1003
1593,990036789,L 1004
1593,990036790,L 1005
1593,990036791,L 1006
1594,990036792,L 1007; LL 1007
1594,990036793,L 1008; LL 1008
1595,990036794,L 1009
1596,990036795,L 1010
1596,990036796,L 1011
1597,990036797,L 1012
1598,990036798,L 1013
1599,990036799,L 1014
1599,990036800,L 1015
1600,990036801,L 1016
1600,990036821,L 1036
1593,990036842,L 1057
1554,990036844,L 1059
1552,990036845,L 1060
1555,990036846,L 1061; LL 1061
1590,990036901,L 1118; LL 1118
1590,990036903,L 1120
1540,990036960,L 1178
[ca. 1540],990036961,L 1179
1579,990037012,L 1231
1579,990037013,L 1232
1582,990037014,L 1233; LL 1233
1600,990037015,L 1234
1575,990037066,L 1286
1576,990037067,L 1287
1576,990037068,L 1288
1577,990037069,L 1289
1577,990037070,L 1290
1577,990037071,L 1291
1578,990037072,L 1292
1579,990037073,L 1293
1586,990037074,L 1294
1581,990037075,L 1295
1582,990037076,L 1296; LL 1296
1582,990037077,L 1297
1584,990037078,L 1298; LL 1298
1586,990037079,L 1299; LL 1299
1590,990037080,L 1300; LL 1300
1586,990037081,L 1301; LL 1301
1588,990037082,L 1302; LL 1302
1587,990037083,L 1303; LL 1303
1589,990037084,L 1304; LL 1304
1593,990037085,L 1305; LL 1305
1558,990037204,L 1433
1596,990037206,L 1435
1600,990037207,L 1436
1545,990037407,L 1638
1564,990037441,L 1672
1580,990037442,L 1673
1585,990037443,L 1674; LL 1674
1586,990037444,L 1675
1587,990037445,L 1676; LL 1676
1594,990037447,L 1678
1598,990037448,L 1679
1587,990037473,L 1704
1559,990037609,L 1841
1563,990037610,L 1842
1566,990037611,L 1843; LL 1843
1570,990037612,L 1844
1577,990037613,L 1845; LL 1845
1594,990037737,L 1975
1588,990037750,L 1988
1591,990037752,L 1990
1595,990037754,L 1992
1597,990037755,L 1993
1596,990037756,L 1994
1598,990037757,L 1995; LL 1995
1573,990037803,L 2042; LL 2042
1551,990037804,L 2043
1555,990037805,L 2044; LL 2044
1552,990037806,L 2045; LL 2045
1554,990037808,L 2047
1551,990037809,L 2048
1552,990037810,L 2049
1559,990037811,L 2050
1591,990037812,L 2051
1582,990037830,L 2071
1582,990037831,L 2072
1582,990037832,L 2073
1582,990037833,L 2074
1583,990037834,L 2075; LL 2075
1583,990037835,L 2076
1596,990037837,L 2078
1582,990037914,L 2163
1555,990037982,L 2316
1547,990037984,L 2318
1556,990037985,L 2319
1550,990037986,L 2320
1554,990037987,L 2321
1554,990037988,L 2322
1554,990037989,L 2323
1554,990037990,L 2324
1562,990037991,L 2325
1545,990038008,L 2342
1586,990038009,L 2343
1546,990038010,L 2344
1598,990038090,L 2426
1577,990038091,L 2427
