ID,Incipitnr,PIKaDo 823,PIKaDo 824
230006261, 1.5.1, 3/4;6/8, 
230006289, 1.1.1, 2/4;3/4, 
230006291, 1.1.1, 3/4;c/, 
230006331, 1.9.1, 2/4;3/8, 
230006341, 1.2.1, 3/4;6/8;3/4, 
230006421, 1.2.1, 3/4;c/, 
230006506, 1.3.1, 2/4;c/, 
230006506, 1.4.1, c;6/8;c, 
230006506, 1.7.1, c;3/4;c;3/4;c, 
230006506, 1.9.1, 2/4;3/8;2/4, 
230006508, 1.3.1, c;2/4;c;2/4, 
230006508, 1.5.1, 3/4;c;c;3/4, 
230006566, 1.1.1, c;3/8;c, 
230006567, 1.1.1, 3/4;c;c, 
230006567, 1.3.1, 2/4;3/8, 
230006567, 1.5.1, 3/4;2/4, 
230006568, 1.1.1, c;c/, 
230006569, 1.1.1, c;3/8;c, 
230006594, 1.2.1, 2/4;6/8;2/4, 
230006597, 1.5.1, 3/4;2/4;3/4, 
230006598, 1.4.1, 3/8;2/4, 
230006599, 1.3.1, 2/4;3/4, 
230006601, 1.1.1, c;3/8;3/8, 
230006601, 1.3.1, 2/4;3/8, 
230006602, 1.1.1, 3/4;3/8, 
230006606, 1.4.1, 3/4;3/8;3/4, 
230006606, 1.9.1, c;3/4;3/8, 
230006606, 1.11.1, c;6/8, 
230006609, 1.4.1, c/;2/4, 
230006609, 1.6.1, 3/8;2/4, 
230006609, 1.6.2, 3/8;2/4, 
230006610, 1.1.1, c;c/, 
230006610, 1.5.1, 3/4;2/4, 
230006610, 1.11.1, c/;3/8;3/4, 
230006615, 1.4.1, c;2/4, 
230006617, 1.2.1, 2/4;3/8, 
230006618, 1.1.1, 12/8;3/4;c, 
230006619, 1.1.1, c;c;3/8;c, 
230006620, 1.1.2, c;2/4, 
230006624, 1.2.1, 6/8;3/8, 
230006626, 1.2.1, 2/4;3/8, 
230006626, 1.4.1, c;3/8, 
230006626, 1.8.1, 3/8;2/4, 
230006629, 1.3.2, 2/4;3/8, 
230006629, 1.7.1, 9/8;2/4, 
230006629, 1.11.1, 3/8;12/4, 
230006648, 1.2.1, c;2/4, 
230006648, 1.3.1, c;6/8, 
230006652, 1.1.1, 3/4;c;3/4;c/, 
230006652, 1.3.1, c;3/8;c;3/8, 
230006658, 1.3.1, 3/4;2/4, 
230006658, 1.6.1, 2/4;3/8, 
230006853, 1.2.1, 2/4;3/4, 
230006981, 1.2.1, 3/4;12/8, 
230006981, 1.4.1, c/;c, 
230007147, 1.1.1, 2/4;6/8, 
230007153, 1.1.1, c;3/4, 
230007211, 1.1.1, 2/4;6/8, 
230007211, 1.1.2, 2/4;6/8, 
230007218, 1.2.1, 3/4;c/, 
230007250, 1.4.1, c;c;c, 
230007251, 1.1.1, c;2/4;c/, 
230007251, 1.1.2, c;2/4;c/, 
230007253, 1.1.1, 6/8;2/4, 
230007254, 1.1.1, c;3/8;2/4, 
230007255, 1.2.1, 3/4;c, 
230007257, 1.2.1, 2/4;c, 
230007258, 1.2.1, 2/4;c, 
230007263, 1.1.1, c;2/4, 
230007274, 1.8.1, 6/8;c, 
230007274, 1.8.2, 6/8;c, 
230007276, 1.1.1, c;2/4;c, 
230007285, 1.1.1, c;2/4;c, 
230007294, 1.1.1, c;12/8, 
230007315, 1.19.1, 2/4;6/8, 
230007333, 1.4.1, c;3/4, 
230007799, 1.7.1, c;c/, 
230007803, 1.1.1, 3/4;2/4;3/8, 
230007803, 1.37.2, 3/4;2/4, 
230007805, 1.1.1, 3/4;c;c;6/8, 
230007806, 1.1.1, c;3/8, 
230007807, 1.1.1, 3/4;c;3/4, 
230007807, 1.1.2, 3/4;c, 
230007808, 1.1.1, c;3/8;c, 
230007810, 1.1.1, c;3/4;c, 
230007811, 1.1.1, c;3/8;c, 
230007812, 1.1.2, c;3/4;c, 
230007813, 1.1.1, c;12/8;c;3/4, 
230007814, 1.1.1, c;3/2;c, 
230007815, 1.1.1, c;3/2;c, 
230007816, 1.1.1, c;3/2;c;3/4, 
230007818, 1.1.1, c;3/4;c, 
230007819, 1.1.1, c;3/4;c, 
230007820, 1.1.1, 3/4;c;3/4, 
230007821, 1.1.1, c;6/4, 
230007821, 1.1.2, c;6/4, 
230007822, 1.1.1, c;3/2;c, 
230007825, 1.2.1, 2/4;2/4;2/4;c;6/8, 
230007825, 1.3.1, c;3/4, 
230007825, 1.6.1, c;6/8, 
230007825, 1.7.1, c;6/8, 
230007826, 1.1.1, c;6/8, 
230007828, 1.8.1, 3/4;c, 
230007831, 1.4.1, c;3/4, 
230007831, 1.10.1, c;3/4, 
230007831, 1.29.1, c;3/4, 
230007838, 1.3.1, c;3/4;c, 0
230007850, 1.1.1, 3/4;3/8;2/4, 
230007850, 1.12.1, c;3/8, 2/4
230007850, 1.18.1, 3/4;c;3/4, 
230007850, 1.23.1, 3/4;c;3/4, 
230007850, 1.25.1, c/;3/4;c/, 
230007850, 1.31.1, 3/4;3/8, 
230007850, 1.36.1, c/;3/8;c/, 
230007850, 1.49.1, 3/8;c/;3/8, 
230007850, 1.54.1, c/;3/8;c/, 
230007858, 1.1.1, c;3/4;c, 
230007861, 1.1.1, c;6/8;c, 
230007864, 1.1.1, c/;c;6/8, 
230007864, 1.10.1, c/;3/4;c/, 
230007864, 1.11.1, c/;c/;3/4, 
230007864, 1.13.1, c/;3/4, 
230007871, 1.1.1, c;12/8, 0
230007890, 1.22.1, 2/4;3/8;2/4;3/8, 
230007924, 1.1.1, c;6/8, 
230007996, 1.4.1, c;6/8;6/8;6/8, 
230008029, 1.1.1, c;6/8;2/4;2/4;6/8, 
230008061, 1.10.1, c;6/8, 
230008094, 1.3.1, 3/4;c, 
230008105, 1.1.1, 3/8;c;3/4, 
230008105, 1.4.1, 2/4;c;2/4;c, 
230008106, 1.1.1, 3/4;c, 
230008107, 1.1.1, 6/8;c, 
230008108, 1.1.1, 3/4;3/8, 
230008159, 1.1.1, c;2/4, 
230008191, 1.1.1, c/;3/2;c/, 4/2
230008194, 1.1.1, c/;3/2;c/, 4/2;4/2
230008195, 1.1.1, 3/2;c/;c/, 4/2;4/2
230008196, 1.1.1, c/;3/2;c/, 4/2;4/2
230008197, 1.1.1, c/;c/;3/2, 4/2;4/2
230008198, 1.1.1, c/;c/;3/2, 4/2;4/2
230008199, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008200, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008201, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008202, 1.1.1, c/;3/2;c/, 4/2;4/2
230008203, 1.1.1, c/;3/2;c/, 4/2;4/2
230008204, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008205, 1.1.1, c/;3/2;c/, 4/2;4/2
230008206, 1.1.1, 3/2;c/;c/, 4/2;4/2
230008207, 1.1.1, c/;c/;3/2, 4/2;4/2
230008208, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008209, 1.1.1, c/;3/2;c/, 4/2;4/2
230008210, 1.1.1, c/;c/;3/2, 4/2;4/2
230008211, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008212, 1.1.1, 3/2;c/;c/, 4/2;4/2
230008213, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008214, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008215, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008216, 1.1.1, c/;c/;c/, 4/2;4/2;4/2
230008217, 1.1.1, c/;3/2;c/, 4/2;4/2
230008219, 1.1.1, c/;3/2, 4/2
230008220, 1.1.1, c/;3/2, 4/2
230008503, 1.1.1, o/;c/, 0
230008507, 1.1.1, c/;o/, 
230008509, 1.2.1, c/;3/1, 0
230008509, 1.4.1, c;3/2, 0
230008513, 1.1.1, c/;3/1, 0
230008518, 1.1.1, c/;3/1, 0
230008531, 1.1.1, c/;3/1;c/, 0
230008532, 1.1.1, c;3/2;c;3/1;c, 0
230008534, 1.1.1, c/;3/1;c/, 0
230008553, 1.1.1, c/;3/2;c/;3/2;c/, 0
230008561, 1.1.1, c/;3/1, 0
230008561, 1.2.1, c/;3/1, 0
230008566, 1.1.1, 3/2;c/, 0
230008586, 1.1.1, c/;3/1;c/;3/1;c/, 0
230008593, 1.1.1, 3/1;c/;3/1;c/, 0
230008595, 1.1.1, c/;3/1, 0
230008604, 1.3.1, 3/4;c, 
230008605, 1.1.1, c;3/4;c, 
230008605, 1.1.2, c;3/4;c, 
230008605, 1.3.1, c;3/4, 
230008605, 1.3.2, c;3/4, 
230008606, 1.3.2, c;3/4;c, 
230008607, 1.3.1, 3/4;c, 
230008623, 1.1.1, 3/1;c/;3/1;c/, 0
230008624, 1.1.1, c;3/2;c, 0
230008625, 1.1.1, c/;3/2, 0
230008627, 1.1.1, c/;3/2, 0
230008630, 1.1.1, c/;3/2, 0
230008632, 1.1.1, c/;3/2, 0
230008660, 1.2.1, c;3/2, 0
230008665, 1.2.1, 3/1;c/;3/1;c/, 0
230008676, 1.6.1, 3/1;c/, 
230008677, 1.6.1, 3/1;c/, 
230008678, 1.6.1, 3/1;c/, 
230008679, 1.6.1, 3/1;c/, 
230008680, 1.6.1, 3/1;c/, 
230008681, 1.6.1, 3/1;c/, 
230008683, 1.1.1, 3/1;c/, 0
230008683, 1.5.1, 3/1;c/, 
230008685, 1.1.1, c/;3/1;c/, 0
230008686, 1.1.1, c/;3/1;c/, 0
230008687, 1.6.1, c/;3/1;c/, 
230008688, 1.6.1, c/;3/1;c/, 
230008689, 1.6.1, c/;3/1;c/, 
230008695, 1.8.1, c/;3/1;c/, 
230008695, 1.10.1, c/;3/1;c/, 0
230008695, 1.12.1, c/;3/1;c/, 0
230008696, 1.3.1, c/;3/1;c/;3/1;c/, 0
230008696, 1.7.1, c/;3/1;c/, 
230008696, 1.9.1, c/;3/1;c/, 0
230008696, 1.10.1, c/;3/1;c/, 0
230008696, 1.11.1, 3/1;c/, 0
230008696, 1.12.1, c/;3/1;c/, 0
230008697, 1.2.1, 3/1;c/, 0
230008697, 1.3.1, c/;3/1;c/, 0
230008697, 1.8.1, c/;3/1;c/, 0
230008698, 1.4.1, c/;3/1;c/, 0
230008698, 1.11.1, 3/1;c/, 0
230008699, 1.2.1, 3/1;c/, 0
230008699, 1.3.1, c/;3/1;c/, 0
230008699, 1.7.1, c/;3/1;c/, 0
230008699, 1.9.1, c/;3/1;c/, 0
230008699, 1.11.1, 3/1;c/, 0
230008699, 1.12.1, c/;3/1;c/, 0
230008706, 1.1.1, c/;3/2;c/, 0
230008709, 1.1.1, 3/1;c/, 0
230008716, 1.1.1, 3/1;c/, 0
230008717, 1.1.1, c/;3/1, 0
230008719, 1.2.1, c/;3/1;c/, 0
230008726, 1.1.1, 3/1;c/;3/1, 0
230008730, 1.1.1, c;3/1, 0
230008731, 1.1.1, 3/1;c/;3/1, 0
230008735, 1.1.1, 3/1;c/, 0
230008739, 1.1.1, 3/1;c/, 0
230008740, 1.1.1, 3/1;c/, 0
230008742, 1.1.1, 3/1;c/;3/1;c/, 0
230008745, 1.1.1, c/;3/1, 0
230008748, 1.1.1, c;3/1, 0
230008751, 1.1.1, 3/1;c/, 0
230008752, 1.1.1, 3/1;c/, 0
230008754, 1.1.1, 3/1;c/, 0
230008758, 1.1.1, 3/1;c/, 0
230008763, 1.1.1, 3/1;c/;3/1;c/, 0
230008770, 1.1.1, 3/1;c/;3/1;c/;3/1, 0
230008770, 1.1.2, 3/1;c/;3/1;c/;3/1, 0
230008771, 1.1.1, c/;3/1, 0
230008774, 1.1.1, c/;3/2;c/, 0
230008775, 1.1.1, c/;3/1;c/;3/1, 0
230008775, 1.1.2, c/;3/1;c/;3/1, 0
230008777, 1.1.1, c/;3/1;c/;3/1;c/;3/1, 0
230008778, 1.1.1, 3/1;c/;3/1;c/, 0
230008780, 1.1.1, c/;3/1, 0
230008782, 1.2.1, c/;3/1;c/, 
230008784, 1.1.1, c/;3/1;c/, 0
230008787, 1.1.1, c/;3/1;c/;3/1, 0
230008788, 1.1.1, c/;3/1, 0
230008789, 1.1.1, 3/1;c/;3/1, 0
230008790, 1.1.1, c/;3/1;c/, 0
230008792, 1.1.1, c/;3/1, 0
230008793, 1.1.1, c/;3/1;c/, 0
230008794, 1.1.1, c/;3/1;c/, 0
230008796, 1.1.1, 3/1;c/, 0
230008798, 1.1.1, c/;3/1, 0
230008799, 1.1.1, c/;3/1;c/, 0
230008800, 1.1.1, c/;3/1, 0
230008805, 1.1.1, c/;3/1, 0
230008809, 1.1.1, c/;3/1, 0
230008812, 1.1.1, c/;3/1, 0
230008813, 1.1.1, 3/1;c/;3/1;c/;3/1, 0
230008814, 1.1.1, c/;3/1, 0
230008816, 1.1.1, 3/1;c/;3/1;c/;3/1;c/;3/1, 0
230008818, 1.1.1, c/;3/1, 0
230008820, 1.1.1, c/;3/1, 0
230008821, 1.1.1, 3/1;c/;3/1, 0
230008845, 1.1.1, 3/2;c, 
230008861, 1.1.1, c;3/4;c, 
230008863, 1.1.1, 3/4;c;3/4;c, 
230008867, 1.1.1, 3/4;c, 
230008871, 1.1.1, 3/4;c, 
230008884, 1.1.1, c/;3/2, 0
230008898, 1.1.1, c/;3/2;c/;3/2;c/, 0
230008899, 1.1.1, c/;3/2, 0
230008905, 1.1.1, c/;3/2, 0
230008938, 1.2.1, c/;3/2;c/, 
230008940, 1.2.1, c/;3/2;c/, 
230008940, 1.2.2, c/;3/2;c/, 
230008945, 1.2.1, c/;3/2;c/, 
230008963, 1.1.1, c/;3/2;c/;3/2;c/, 0
230008964, 1.1.1, c/;3/2;c/, 0
230008965, 1.1.1, c/;3/2;c/;3/2;c/, 0
230008966, 1.1.1, c/;3/2;c/;3/2;c/, 0
230008967, 1.1.1, c/;3/2;c/;3/2;c/, 0
230008968, 1.1.1, c/;3/2;c/, 0
230008969, 1.1.1, c/;3/2;c/;3/2;c/, 0
230008971, 1.1.1, c/;3/2, 0
230008972, 1.1.1, c/;3/2, 0
230008976, 1.1.1, c/;3/2, 0
230008980, 1.1.1, c/;3/2, 0
230008984, 1.1.1, c/;3/2, 0
230008987, 1.1.1, c/;3/2, 0
230008991, 1.1.1, c/;3/2, 0
230008993, 1.1.1, c/;3/2, 0
230008995, 1.1.1, c/;3/2, 0
230008997, 1.1.1, c/;3/2, 0
230008999, 1.1.1, c/;3/2, 0
230009001, 1.1.1, c/;3/2, 0
230009003, 1.1.1, c/;3/2, 0
230009009, 1.1.1, c/;3/2, 0
230009010, 1.1.1, c/;3/2, 0
230009011, 1.1.1, c/;3/2, 0
230009014, 1.1.1, c/;3/2, 0
230009015, 1.1.1, 3/2;c/, 0
230009016, 1.1.1, c/;3/2, 0
230009023, 1.1.1, c/;3/2, 0
230009032, 1.1.1, c/;3/2, 0
230009041, 1.1.1, c/;3/2, 0
230009047, 1.1.1, c/;3/1;c/, 0
230009222, 1.13.1, c;6/8;c, 
230009222, 1.13.2, c;6/8;c, 
230009223, 1.1.1, c;3/4, 
230009223, 1.7.1, 3/8;3/4, 
230009223, 1.7.2, 3/8;3/4, 
230009223, 1.9.1, 6/8;2/4, 
230009224, 1.1.1, c;6/8;c, 
230009224, 1.2.1, 12/8;c, c
240000032, 1.1.1, c;3/4, 
240000032, 1.1.2, c;3/4, 
240000032, 1.7.1, c;3/8, 
240000050, 1.8.1, 3/2;c/, 
240000057, 1.4.1, 3/4;6/8, 
240000058, 1.5.1, c;3/4;c, 
240000083, 1.1.1, c;3/2, 
240000083, 1.1.2, c;3/2, 
240000109, 1.5.1, c;6/8, 
240000112, 1.1.1, c;3/4, 
240000112, 1.1.2, c;3/4, 
240000118, 1.1.1, c/;3/4, 
240000118, 1.6.1, 2/4;c, 
240000118, 1.31.1, c;3/4, 
240000118, 1.33.1, c;3/4, 
240000118, 1.36.1, 3/4;c/, 
240000118, 1.39.1, c;3/4, 
240000139, 1.3.1, c;3/4, 
240000142, 1.15.1, c;3/4, 
240000158, 1.1.1, c/;3/4, 
240000190, 1.5.1, c/;6/8, 
240000224, 1.1.1, c;6/4, 
240000224, 1.1.2, c;6/4, 
240000229, 1.3.1, c/;6/8, 
240000239, 1.3.1, 2/4;3/8, 
240000240, 1.3.1, 2/4;3/8, 
240000241, 1.3.1, 2/4;3/8, 
240000268, 1.4.1, c/;3/4, 
240000743, 1.3.1, 3/4;c, 
240000811, 1.1.1, 2/4;3/8, 
240000873, 1.10.1, c/;3/8, 
240000878, 1.1.1, c;3/4, 
240001085, 1.1.1, c;3/4, 
240001085, 1.3.1, c;3/8, 
240001085, 1.12.1, 3/4;2/4, 
240001085, 1.14.1, 2/4;6/8, 
240001101, 1.1.1, c/;6/8, 
240001123, 1.1.1, 3/4;c/, 
240001296, 1.1.1, 3/4;6/8, 
240001343, 1.1.1, c;6/8, 
240001368, 1.1.1, 3/4;c/, 
240001400, 1.1.1, c;3/4, 
240001449, 1.1.1, c;6/8, 
240001451, 1.1.1, c/;6/4, 
240001452, 1.2.1, c/;2/4, 
240001453, 1.1.1, c/;6/8, 
240001453, 1.2.1, c/;2/4, 
240001454, 1.1.1, c/;3/4, 
240001455, 1.2.1, c/;2/4, 
240001456, 1.2.1, c/;6/8;2/4, 
240001457, 1.1.1, c/;12/8, 
240001459, 1.3.2, c/;3/4, 
240001801, 1.1.1, c;3/4, 
240001814, 1.2.1, c/;3/4;c/, 
240001824, 1.1.1, 3/4;c;6/8, 
240001824, 1.19.1, c;3/4, 
240001824, 1.34.1, c;3/4, 
240001824, 1.39.1, c;3/4, 
240001824, 1.48.1, 3/8;2/4, 
240001824, 1.57.1, c;3/8, 
240001844, 1.1.1, c;c/, 
240001849, 1.14.2, c;6/8, 
240001853, 1.4.1, 2/4;6/8, 
240001853, 1.4.2, 2/4;6/8, 
240001853, 1.8.1, 2/4;6/8, 
240001853, 1.9.1, c;2/4;6/8, 
240001853, 1.12.2, 2/4;6/8, 
240001854, 1.15.1, c;3/4;2/4;3/4, 
240001854, 1.18.2, 3/8;c, 
240001855, 1.1.1, c;6/8;c, 
240001855, 1.7.1, c;3/4;c, 
240001855, 1.20.1, c;6/8;c, 
240001875, 1.2.1, 3/4;c, 
240001875, 1.37.1, 2/4;c, 
240001875, 1.47.1, c/;c, 
240001877, 1.13.1, c/;3/4, 
240001877, 1.15.1, c/;3/8;c/, 
240001877, 1.17.1, 3/4;c, 
240001877, 1.23.1, c;3/8;c, 
240001877, 1.30.1, 2/4;3/4, 
240001882, 1.2.1, 2/4;3/4;2/4, 
240001882, 1.4.1, 2/4;6/8, 
240001882, 1.24.1, c;2/4;6/8;2/4;c, 
240001882, 1.42.1, c;3/8;2/4;6/8, 
240001884, 1.22.1, c/;3/8;6/8, 
240001884, 1.27.1, c/;2/4;c;6/8, 
240001884, 1.30.1, c/;6/8, 
240001884, 1.34.1, 3/8;6/8, 
240001884, 1.38.1, 3/4;3/8;c, 
240001884, 1.46.1, c/;6/8;2/4;6/8, 
240001893, 1.14.1, 6/8;c, 
240001893, 1.14.2, 6/8;c, 
240001905, 1.1.1, c;3/4, 
240001941, 1.1.1, c/;3/4, 
240001957, 1.16.1, c/;3/8, 
240001957, 1.26.1, c;3/8, 
240002279, 1.1.1, c;3/4, 
240002279, 1.4.1, c;3/8, 2/4
240002279, 1.35.1, c/;3/8;c/, 
240002279, 1.45.1, c/;3/8, 
240002285, 1.3.1, c;3/8, 
240002287, 1.1.1, c;3/8, 
240002289, 1.13.1, c;3/4, 
240002289, 1.18.1, c/;3/8, 
240002289, 1.21.1, c;3/4;c, 
240002290, 1.1.1, 3/4;c, 
240002301, 1.1.1, c;3/8, 
240002354, 1.5.1, c/;3/8, 
240002357, 1.1.1, 3/4;c, 
240002360, 1.1.1, 2/4;3/4, 
240002364, 1.1.1, c;3/4, 
240002365, 1.1.1, 3/4;c, 
240002369, 1.1.1, 3/4;2/4, 
240002392, 1.6.1, c/;c, 
240002452, 1.2.1, c;3/4, 
240002454, 1.1.1, c/;c;3/8, 
240002455, 1.1.1, c;2/4;3/8, 
240002455, 1.11.1, 3/4;2/4, 
240002455, 1.29.1, 6/8;c/, 
240002458, 1.1.1, c;3/8, 
240002459, 1.3.1, 3/4;2/4, 
240002461, 1.8.1, c/;6/8, 
240002475, 1.9.1, c;3/4, 
240002475, 1.10.1, c;3/4, 
240002481, 1.8.1, c;6/8, 
240002481, 1.19.1, c;3/8, 
240002482, 1.1.1, c;c/, 
240002483, 1.6.1, 3/4;c, 
240002483, 1.12.1, 3/4;c, 
240002483, 1.15.1, c;3/8, 
240002484, 1.4.1, c;3/4, 
240002484, 1.16.1, 3/8;2/4, 
240002486, 1.3.1, c;6/8, 
240002487, 1.10.1, c/;3/2, 
240002501, 1.2.1, c;c/, 
240002503, 1.1.1, c;2/4, 
240002521, 1.12.1, 3/4;2/4, 
240002521, 1.23.1, 2/4;3/4, 
240002551, 1.14.1, c;3/4, 
240002551, 1.15.1, 3/8;2/4, 
240002551, 1.18.1, 2/4;3/4, 
240002551, 1.19.1, 2/4;3/8, 
240002551, 1.31.1, c;3/8, 
240002551, 1.34.1, 2/4;3/8, 
240002551, 1.41.1, 3/4;2/4, 
240002554, 1.18.1, c;3/8, 
240002556, 1.3.1, c;3/4, 
240002559, 1.1.1, 3/4;2/4;3/8, 
240002560, 1.5.1, 2/4;3/4, 
240002560, 1.13.1, 3/8;2/4, 
240002560, 1.14.1, 3/8;2/4, 
240002560, 1.16.1, 2/4;6/8, 
240002560, 1.21.1, c;3/4, 
240002560, 1.29.1, 2/4;3/8, 
240002560, 1.30.1, 3/4;c/, 
240002598, 1.1.1, 6/8;c, 
240002598, 1.28.1, c;6/8, 
240002598, 1.45.1, 3/4;2/4, 
240002600, 1.1.1, 2/4;6/8, 
240002616, 1.1.1, 2/4;3/4, 
240002651, 1.1.1, c;3/4, 
240002663, 1.1.1, c;3/4, 
240002676, 1.4.1, c/;6/8, 
240002677, 1.29.1, 3/4;c, 
240002679, 1.4.1, c;3/4, 
240002681, 1.4.1, 2/4;3/8, 
240002681, 1.30.1, c;3/4, 
240002739, 1.1.1, c;6/8, 
240002739, 1.1.2, c;6/8, 
240002744, 1.1.1, 3/4;2/4, 
240002748, 1.1.1, c;3/4;3/8, 
240002748, 1.10.1, c;3/8, 
240002748, 1.15.1, c;3/8, 
240002752, 1.1.1, c;3/8, 
240002752, 1.3.1, c;3/8, 
240002752, 1.15.1, 3/4;2/4, 
240002752, 1.20.1, c/;3/8, 
240002752, 1.24.1, c/;3/8, 
240002752, 1.28.1, c;2/4, 
240002752, 1.32.1, c/;3/8, 
240002755, 1.2.1, 3/8;c, 
240002756, 1.1.1, c;3/8, 
240002763, 1.1.1, c;3/8, 
240002763, 1.4.1, 3/4;2/4;c, 
240002763, 1.5.1, 2/4;3/8, 
240002763, 1.6.1, c;6/8, 
240002766, 1.3.1, 3/4;2/4, 
240002770, 1.1.1, c;3/8, 
240002770, 1.3.1, c/;2/4, 
240002770, 1.5.1, c/;3/8, 
240002770, 1.12.1, 2/4;3/4, 
240002770, 1.18.1, c;3/8, 
240002770, 1.19.1, c/;c;3/8, 
240002772, 1.1.1, c;3/8, 
240002783, 1.1.1, c;3/4;3/8, 
240002783, 1.21.1, c;3/4, 
240002783, 1.26.1, c;3/8, 
240002783, 1.39.1, c;3/8, 
240002783, 1.42.1, c;2/4, 
240002790, 1.4.1, c;6/8, 
240002790, 1.5.1, c;2/4, 
240002790, 1.7.1, c;3/4;3/8;2/4, 
240002790, 1.8.1, 6/8;c;2/4, 
240002790, 1.14.1, 3/8;6/8, 
240002790, 1.15.1, 6/8;c, 
240002790, 1.17.1, c;3/4, 
240002790, 1.18.1, 2/4;6/8, 
240002790, 1.22.1, 6/8;2/4, 
240002791, 1.1.1, c/;3/4, 
240002793, 1.1.1, c;6/8, 
240002793, 1.2.1, 6/8;c/, 
240002793, 1.9.1, c;6/8, 
240002793, 1.10.1, 3/4;2/4, 
240002793, 1.17.1, c;6/8, 
240002793, 1.34.1, 2/4;c;3/4, 
240002802, 1.4.1, c;3/4, 
240002802, 1.5.1, 3/8;c, 
240002808, 1.1.1, c;c/, 
240002813, 1.1.1, c/;2/4, 
240002820, 1.1.1, c;6/8, 
240002820, 1.2.1, 2/4;c, 
240002841, 1.1.1, 2/4;3/8, 
240002868, 1.8.1, c;3/4, 
240002868, 1.17.1, c;2/4, 
240002874, 1.1.1, c/;c, 
240002908, 1.1.1, 3/4;c, c
240002913, 1.1.1, c;6/8, 
240002918, 1.6.1, c/;3/8, 
240002918, 1.8.1, 3/4;6/8;c/, 
240002918, 1.13.1, c;c/, 
240002919, 1.6.1, c/;3/4;2/4, 
240002919, 1.8.1, c;c/, 
240002920, 1.8.1, c;c/;3/8, 
240002921, 1.1.2, c;3/4, 
240002922, 1.7.1, c;3/8, 
240002923, 1.1.1, 3/4;6/8, 
240002928, 1.5.1, 6/8;2/4, 
240002928, 1.17.1, 2/2;3/8, 
240002929, 1.1.1, c/;3/8, 
240002929, 1.14.1, c/;6/8, 
240002930, 1.3.1, 9/8;6/8, 
240002930, 1.8.1, c/;3/4, 
240002930, 1.13.1, c/;3/8, 
240002931, 1.13.1, c;3/8;2/4, 
240002932, 1.3.1, 6/8;c/, 
240002932, 1.8.1, c/;3/4, 
240002932, 1.13.1, c;3/8, 
240002933, 1.4.1, 3/2;3/4, 
240002933, 1.10.1, 3/4;c;6/8, 
240002936, 1.1.1, c;3/4, 
240002936, 1.4.1, 6/8;2/4, 
240002937, 1.9.2, 2/4;3/8, 
240002940, 1.3.1, 3/8;2/4, 
240002940, 1.5.1, 3/4;2/4, 
240002945, 1.10.1, 3/4;2/4, 
240002946, 1.1.1, c;3/8, 
240002946, 1.2.1, 6/8;2/4, 
240002946, 1.4.1, c/;3/8, 
240002947, 1.1.1, c;3/8;6/8, 
240002947, 1.9.1, c/;3/4, 
240002948, 1.1.1, c/;3/4, 
240002955, 1.1.1, c/;3/4, 
240002973, 1.1.1, 2/4;c/, 
240002974, 1.1.1, c;2/4, 
240003066, 1.1.1, c/;3/4, 
240003086, 1.2.1, c;2/4, 
240003102, 1.1.1, c;6/8, 
240003102, 1.11.1, c;2/4;3/4, 
240003102, 1.32.1, 3/4;2/4;6/8;c, 
240003102, 1.65.1, 3/4;c, 
240003102, 1.66.1, 6/8;c;3/4;c/, 
240003113, 1.4.1, 3/4;c, 
240003113, 1.27.1, 3/4;c, 
240003113, 1.31.1, c/;c, 
240003113, 1.33.1, c;3/4, 
240003113, 1.35.1, c;6/8, 
240003113, 1.39.1, c;6/8, 
240003113, 1.48.1, c;c/, 
240003113, 1.51.1, c;3/4;c/, 
240003113, 1.59.1, c;2/4, 
240003113, 1.69.1, c;3/4;c/, 
240003113, 1.77.1, 6/8;3/4;c;3/8, 
240003113, 1.78.1, 6/8;3/4, 
240003144, 1.1.1, 3/4;2/4, 
240003144, 1.3.1, 3/4;c/, 
240003146, 1.7.1, c;2/4, 
240003147, 1.3.1, c;3/4, 
240003147, 1.6.1, 6/8;3/4, 
240003147, 1.7.1, c;6/8;3/4, 
240003157, 1.1.1, c;3/4, 
240003171, 1.1.1, c;c/, 
240003171, 1.1.2, c;c/, 
240003202, 1.3.1, 3/4;2/4, 
240003204, 1.3.1, 3/4;2/4, 
240003214, 1.3.1, 3/4;c, 
240003214, 1.4.1, c;3/4, 
240003216, 1.3.1, c;6/8, 
240003216, 1.7.1, 3/4;c, 
240003216, 1.8.1, 2/4;c, 
240003217, 1.1.1, c;c/, 
240003217, 1.4.1, 3/4;c, 
240003217, 1.5.1, 3/8;6/8, 
240003217, 1.8.1, 3/4;2/4, 
240003217, 1.10.1, 3/4;6/8, 
240003217, 1.20.1, c;3/4, 
240003217, 1.22.1, c;2/4, 
240003217, 1.24.1, c;3/4, 
240003217, 1.25.1, 2/4;6/8;3/8, 
