ID, Model, Unicode-Character, Sample
Holding,51016613,NOBREAKSPACE,Pk$cИнв. №[NOBREAKSPACE]228$eSankt
Holding,51016639,NOBREAKSPACE,Pk$cИнв. №[NOBREAKSPACE]6058 ОРК$e
Holding,51016648,NOBREAKSPACE,Pk$cИнв. №[NOBREAKSPACE]ИКФ 6059 О
Holding,51016662,NOBREAKSPACE,Pk$cИнв. №[NOBREAKSPACE]6060 ОРК$e
Holding,51016699,NOBREAKSPACE,"44, Инв. №[NOBREAKSPACE]467 ИКФ$d2"
Holding,51016906,NOBREAKSPACE,"Pk$cИнв. №[NOBREAKSPACE]32178, 321"
Holding,51019936,NOBREAKSPACE,Pk$cИнв. №[NOBREAKSPACE]40869 или 
Holding,51020093,NOBREAKSPACE,""". Pod nią[NOBREAKSPACE]sygnatura:"
Holding,51020095,NOBREAKSPACE,""". Pod nią[NOBREAKSPACE]sygnatura:"
Holding,51024328,NOBREAKSPACE,"73, Инв. №[NOBREAKSPACE]3942 ИКФ$e"
Holding,51025335,NOBREAKSPACE,inger 09 v[NOBREAKSPACE]Praze“.=
Holding,51028829,NOBREAKSPACE,ajduje się[NOBREAKSPACE]pieczęć: K
Holding,51028868,NOBREAKSPACE,ajduje się[NOBREAKSPACE]pieczęć: S
Holding,51029868,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.1$eUnive
Holding,51029983,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.2$eUnive
Holding,51030082,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.3$eUnive
Holding,51030084,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.3$eUnive
Holding,51030086,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.3$eUnive
Holding,51030171,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.3$eUnive
Holding,51030310,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.3$eUnive
Holding,51030311,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.3$eUnive
Holding,51030357,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.4$eUnive
Holding,51030424,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.4$eUnive
Holding,51030426,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.4$eUnive
Holding,51030642,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.5$eUnive
Holding,51030685,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.5$eUnive
Holding,51030847,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.6$eUnive
Holding,51030850,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.6$eUnive
Holding,51030853,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.6$eUnive
Holding,51030958,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.6$eUnive
Holding,51030960,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.6$eUnive
Holding,51031050,NOBREAKSPACE,80.82 EN34[NOBREAKSPACE]v.6$eUnive
Holding,51036753,NOBREAKSPACE,"akters (z.[NOBREAKSPACE]B. p. 2: """
Holding,51033108,ZEROWIDTHSPACE,llo$d1805-[ZEROWIDTHSPACE]1868$05004
Holding,51040571,ZEROWIDTHSPACE,"CK | À |  [ZEROWIDTHSPACE]VARSOVIE""."
Holding,51021215,EMSPACE,ical text.[EMSPACE]=506  ##
Person,20000874,TABULATOR,"e, siehe: [TABULATOR]Meine Bege"
Person,20001377,TABULATOR, J. N. 1 N[TABULATOR]http://res
Person,30002294,TABULATOR,=400  1#$a[TABULATOR]Muntz Berg
Person,30004282,TABULATOR,=667  ##$a[TABULATOR]Cäsar in T
Person,30011114,TABULATOR,680  ##$a [TABULATOR]Herausgebe
Person,30029987,TABULATOR,d1883-1965[TABULATOR]$y08.12.18
Person,30037508,TABULATOR,680  ##$a [TABULATOR]Österr. Mi
Person,30040944,TABULATOR,sna Góra. [TABULATOR]Three comp
Person,30050135,TABULATOR,=400  1#$a[TABULATOR]Carl Josep
Person,30052781,TABULATOR,792-1852) [TABULATOR]Grafiker L
Person,30053718,TABULATOR,Andrijovyč[TABULATOR]$d1804-186
Person,30093588,TABULATOR,"cherweise:[TABULATOR]Göttl, Wen"
Person,30098054,TABULATOR,"er, Joseph[TABULATOR]$jxx=680"
Person,30116001,TABULATOR,855686922 [TABULATOR] Tochter v
Person,41001227,TABULATOR,tisch mit [TABULATOR]Franz X. P
Person,41009416,TABULATOR,1#$aBai Di[TABULATOR]$d1937*=
Person,41010162,TABULATOR,d1591-1668[TABULATOR]$y12.04.15
Person,41011539,TABULATOR,Hanc vocem[TABULATOR]Franciscus
Person,41019594,TABULATOR,=667  ##$a[TABULATOR]Autore ris
Person,41021373,TABULATOR, ##$avgl. [TABULATOR]http://d-n
Person,41022209,TABULATOR, ##$aVgl. [TABULATOR]http://d-n
Person,41023945,TABULATOR," ##$avgl. [TABULATOR]Störcher, "
Person,41024153,TABULATOR,iese; 1837[TABULATOR]Heinrich G
Person,41025124,TABULATOR,"aja, Mirra[TABULATOR]$d1869-190"
Person,50035250,TABULATOR,nn Georg$d[TABULATOR]1658-1727
Person,50037229,TABULATOR,d1922-2002[TABULATOR]$y30.05.19
Person,50040727,TABULATOR,"erger, Jan[TABULATOR](1811-1871"
Person,50041596,TABULATOR, Marquard [TABULATOR][TABULATOR]$d1605-16
Person,50044382,TABULATOR,zef Antoni[TABULATOR]$d1763-181
Person,50044739,TABULATOR,zef Antoni[TABULATOR]$isister o
Person,50047422,TABULATOR,d1890-1972[TABULATOR]$y21.09.18
Person,50050484,TABULATOR,uelle D-B [TABULATOR]Mus.ms. 30
Person,50050727,TABULATOR,0113501128[TABULATOR]$2ISNI=0
Person,50052002,TABULATOR,=667  ##$a[TABULATOR]Tochter vo
Person,30015750,NOBREAKSPACE,Jarislao Ã[NOBREAKSPACE] Matre Dei
Person,41008742,NOBREAKSPACE,  1#$aXIII[NOBREAKSPACE] Sr. de la
Person,30027113,ENQUAD,.1701 in G[ENQUAD]oss im 48.
Person,1061,HAIRSPACE,"yROBERT N.[HAIRSPACE]FREEMAN, A"
Person,40914,HAIRSPACE,"$yDIANA R.[HAIRSPACE]HALLMAN, A"
Person,40918,HAIRSPACE,"$yDIANA R.[HAIRSPACE]HALLMAN, A"
Person,61092,HAIRSPACE,"$yKLAUS G.[HAIRSPACE]WERNER, Ar"
Person,86908,HAIRSPACE,"$yDIANA R.[HAIRSPACE]HALLMAN, A"
Person,102948,HAIRSPACE,14272$y B.[HAIRSPACE]MARTINA WO
Person,115316,HAIRSPACE,"RAINER J. [HAIRSPACE] SCHWOB, A"
Person,287785,HAIRSPACE,nes Liese)[HAIRSPACE]
Person,328418,HAIRSPACE,Baumgarten[HAIRSPACE]
Person,408518,HAIRSPACE,"yTHOMAS J.[HAIRSPACE]MATHIESEN,"
Person,20002434,HAIRSPACE,$yMOIRA A.[HAIRSPACE]HARRIS/JAN
Person,30000765,HAIRSPACE,rockers (†[HAIRSPACE]1628) zum 
Person,30002453,HAIRSPACE,"Pausch, P.[HAIRSPACE]Eugen OCis"
Person,30004862,HAIRSPACE,"/HOWARD E.[HAIRSPACE]SMITHER, A"
Person,30004941,HAIRSPACE,"yBONNIE J.[HAIRSPACE]BLACKBURN,"
Person,30005227,HAIRSPACE,"ANCESCO R.[HAIRSPACE]ROSSI, Art"
Person,30006165,HAIRSPACE,"0$yBEAT A.[HAIRSPACE]FÖLLMI, Ar"
Person,30006797,HAIRSPACE,"$yPERCY M.[HAIRSPACE]YOUNG*, Ar"
Person,30007509,HAIRSPACE,"elbach, P.[HAIRSPACE]Gaudentius"
Person,30009325,HAIRSPACE,$y(JOHN W.[HAIRSPACE]GRUBBS)/SL
Person,30009331,HAIRSPACE,"$yDONNA G.[HAIRSPACE]CARDAMONE,"
Person,30009774,HAIRSPACE,$yJAMES R.[HAIRSPACE]ANTHONY/(N
Person,30010191,HAIRSPACE,"ROBERT L. [HAIRSPACE] KENDRICK,"
Person,30010235,HAIRSPACE,"yDENISE A.[HAIRSPACE]SEACHRIST,"
Person,30010436,HAIRSPACE,"S/(JOHN M.[HAIRSPACE]WARD), Art"
Person,30010602,HAIRSPACE,"$yDONNA G.[HAIRSPACE]CARDAMONE,"
Person,30010696,HAIRSPACE,"/(HARRY B.[HAIRSPACE]LINCOLN), "
Person,30010858,HAIRSPACE,"ANCESCO R.[HAIRSPACE]ROSSI, Art"
Person,30010869,HAIRSPACE,"DOBBINS/D.[HAIRSPACE]P.[HAIRSPACE]WALKER,"
Person,30011089,HAIRSPACE,"yCLAUDE V.[HAIRSPACE]PALISCA, A"
Person,30011203,HAIRSPACE,"DANIELE V.[HAIRSPACE]FILIPPI, A"
Person,30011480,HAIRSPACE,"ANCESCO R.[HAIRSPACE]ROSSI, Art"
Person,30011586,HAIRSPACE,"ANCESCO R.[HAIRSPACE]ROSSI, Art"
Person,30013127,HAIRSPACE,"HS/JOHN M.[HAIRSPACE]WARD, Art."
Person,30013268,HAIRSPACE,y(ROGER J.[HAIRSPACE]V.[HAIRSPACE]COTTE)/
Person,30013420,HAIRSPACE,"$yFRANK A.[HAIRSPACE]D’ACCONE, "
Person,30014253,HAIRSPACE,"RISTINE S.[HAIRSPACE]GETZ, Art."
Person,30014396,HAIRSPACE,"$yDONNA G.[HAIRSPACE]CARDAMONE,"
Person,30014565,HAIRSPACE,"$yDONNA G.[HAIRSPACE]CARDAMONE,"
Person,30015879,HAIRSPACE,nd Joh. G.[HAIRSPACE]Albrechtsb
Person,30016302,HAIRSPACE,"8$yBEAT A.[HAIRSPACE]FÖLLMI, Ar"
Person,30016303,HAIRSPACE,/18937$yJ.[HAIRSPACE][HAIRSPACE]MICHAEL A
Person,30016657,HAIRSPACE,"d$yJOHN T.[HAIRSPACE]BROBECK, A"
Person,30016745,HAIRSPACE,"ROBERT N. [HAIRSPACE]FREEMAN, A"
Person,30021623,HAIRSPACE,"yCLAUDE V.[HAIRSPACE]PALISCA, A"
Person,30022179,HAIRSPACE,"0$yJOHN T.[HAIRSPACE]BROBECK, A"
Person,30030183,HAIRSPACE,"yLUTHER A.[HAIRSPACE]DITTMER, A"
Person,30035557,HAIRSPACE," Klemm, C.[HAIRSPACE]A., in: MG"
Person,30046968,HAIRSPACE,"lmann, Max[HAIRSPACE](imilian F"
Person,30068881,HAIRSPACE,"yBONNIE J.[HAIRSPACE]BLACKBURN,"
Person,30068905,HAIRSPACE,"WILLIAM C.[HAIRSPACE]SMITH/SL, "
Person,30090335,HAIRSPACE,"EXANDER J.[HAIRSPACE]FISHER, Ar"
Person,30092268,HAIRSPACE,"ANIELE V. [HAIRSPACE] FILIPPI, "
Person,40000204,HAIRSPACE, Reimundo [HAIRSPACE](Balestra)
Person,40000338,HAIRSPACE,"z, Mlle J.[HAIRSPACE]=500  1#"
Person,40001395,HAIRSPACE,"ANCESCO R.[HAIRSPACE]ROSSI, Art"
Person,40001649,HAIRSPACE,"WILLIAM C.[HAIRSPACE]SMITH/SL, "
Person,40004104,HAIRSPACE,t Brown (†[HAIRSPACE]1781) im J
Person,40006473,HAIRSPACE,"AWRENCE F.[HAIRSPACE]BERNSTEIN,"
Person,40006525,HAIRSPACE,"WILLIAM F.[HAIRSPACE]PRIZER, Ar"
Person,40206928,HAIRSPACE,"ANDREW D. [HAIRSPACE] MCCREDIE,"
Person,40220297,HAIRSPACE,"$yBEAT A. [HAIRSPACE] FÖLLMI, A"
Person,41007916,HAIRSPACE,"RGARITA V.[HAIRSPACE]ESIPOVA, A"
Person,41008778,HAIRSPACE,"yWALTER K.[HAIRSPACE]KREYSZIG, "
Person,41009304,HAIRSPACE,"yROBERT L.[HAIRSPACE]KENDRICK, "
Person,41009372,HAIRSPACE,"$yPETER M.[HAIRSPACE]LEFFERTS, "
Person,41010436,HAIRSPACE,"yCLAUDE V.[HAIRSPACE]PALISCA, A"
Person,41010550,HAIRSPACE,"yDELMER D.[HAIRSPACE]ROGERS, Ar"
Person,41010876,HAIRSPACE,"$yPETER M.[HAIRSPACE]LEFFERTS, "
Person,41011188,HAIRSPACE,"$yPERCY M.[HAIRSPACE]YOUNG*, Ar"
Person,41011629,HAIRSPACE,"9$yTESS W.[HAIRSPACE]KNIGHTON, "
Person,41012321,HAIRSPACE,yMOIRA A. [HAIRSPACE]HARRIS/JAN
Person,41014568,HAIRSPACE,"5$yJOHN A.[HAIRSPACE]MEYER, Art"
Person,41019736,HAIRSPACE,"JOSEPH A. [HAIRSPACE] HERTER, A"
Person,41021489,HAIRSPACE,(ALFRED B.[HAIRSPACE]STEVENSON)
Person,41022307,HAIRSPACE,"ERBERT S. [HAIRSPACE] RÄKEL, Ar"
Person,41022927,HAIRSPACE, Nižinskij[HAIRSPACE]) [02.03.1
Person,41024002,HAIRSPACE,n (Feodor)[HAIRSPACE] [27.08.18
Person,50033920,HAIRSPACE,"E, Art. C.[HAIRSPACE]F. Kahnt ("
Person,50034295,HAIRSPACE,"$yBEAT A. [HAIRSPACE] FÖLLMI, A"
Person,50035444,HAIRSPACE,"$yBEAT A. [HAIRSPACE] FÖLLMI, A"
Person,50035471,HAIRSPACE,"$yBEAT A. [HAIRSPACE] FÖLLMI, A"
Person,50037319,HAIRSPACE,"$yBEAT A. [HAIRSPACE] FÖLLMI, A"
Person,50038262,HAIRSPACE,"yFRANK A. [HAIRSPACE] D’ACCONE,"
Person,50040757,HAIRSPACE,45851$yD. [HAIRSPACE] KERN HOLO
Person,50040800,HAIRSPACE,"yJAMES R. [HAIRSPACE] ANTHONY, "
Person,50041861,HAIRSPACE,"JAVIER F. [HAIRSPACE] LEÓN, Art"
Person,50041917,HAIRSPACE,"TOPHER A. [HAIRSPACE] REYNOLDS,"
Person,50046095,HAIRSPACE,PHILIP L. [HAIRSPACE] SCOWCROFT
Person,50046863,HAIRSPACE,JOANNE E. [HAIRSPACE] SWENSON-E
Person,50046889,HAIRSPACE,"HELMUT C. [HAIRSPACE] JACOBS, A"
Person,50047004,HAIRSPACE,15743$yJ. [HAIRSPACE] BRADFORD 
Person,50047235,HAIRSPACE,"LIANNA M. [HAIRSPACE] MOLL, Art"
Person,50048251,HAIRSPACE,"$yJOHN W. [HAIRSPACE] KLEIN/SL,"
Person,50052540,HAIRSPACE,raphie (u.[HAIRSPACE]a. GerberA
Person,30010231,NARROWNOBREACKSPACE, Luciano [[NARROWNOBREACKSPACE]19.01.1920
Person,30025924,NARROWNOBREACKSPACE,142$y1079-[NARROWNOBREACKSPACE]21.04.1142
Person,30075309,NARROWNOBREACKSPACE,rg) [bapt.[NARROWNOBREACKSPACE]28.02.1735
Person,40004340,NARROWNOBREACKSPACE,le) [1555-[NARROWNOBREACKSPACE]1625]$w410
Person,40006525,NARROWNOBREACKSPACE,lliam F. [[NARROWNOBREACKSPACE]27.10.1943
Person,30054172,ZEROWIDTHSPACE,ea (auch: [ZEROWIDTHSPACE]Lourença N
Person,41009886,ZEROWIDTHSPACE,nberg) on [ZEROWIDTHSPACE][ZEROWIDTHSPACE]the forme
Person,50048383,ZEROWIDTHSPACE,evič$d1904[ZEROWIDTHSPACE]-1983$y14.
Person,50048541,ZEROWIDTHSPACE,llo$d1805-[ZEROWIDTHSPACE]1868=375
Person,30105539,IDEOGRAPHICSPACE,g In-Bo (정[IDEOGRAPHICSPACE]인보)$jxx=
Person,30115157,IDEOGRAPHICSPACE, Yo-han (朱[IDEOGRAPHICSPACE]耀翰)$jxx=
Person,50036586,ZEROWITHNONBREAKINGSPACE,o96039970/[ZEROWITHNONBREAKINGSPACE]=670  ##
Institution,79235,TABULATOR,Juli 1886:[TABULATOR]Übergang d
Institution,85377,TABULATOR,spräsidium[TABULATOR] $085378
Institution,85378,TABULATOR,spräsidium[TABULATOR] $cKarlsru
Institution,30001512,TABULATOR,$mCourriel[TABULATOR]bibliotheq
Institution,30078320,TABULATOR,  1#$a1889[TABULATOR]Niederlass
Institution,30080181,TABULATOR,"a Cecilia""[TABULATOR] - Conserv"
Institution,30080942,TABULATOR,Jan. 1846:[TABULATOR]Louis Bran
Institution,40002995,TABULATOR,aAktiv von[TABULATOR]01.06.1824
Institution,40003589,TABULATOR, aktiv von[TABULATOR]1825-1831.
Institution,40008637,TABULATOR,  ##$aIzak[TABULATOR]Poš=551 
Institution,50007987,TABULATOR,aAktiv von[TABULATOR]1835-1919.
Institution,51000166,TABULATOR,fax: +49 /[TABULATOR](0)7622 / 
Institution,51001797,TABULATOR,fax: +49 /[TABULATOR](0)521 / 3
Institution,51005583,TABULATOR,aAktiv von[TABULATOR]1879-1897.
Institution,51005611,TABULATOR,eipzig von[TABULATOR]1874-1953.
Institution,51005874,TABULATOR,#$aFounded[TABULATOR]11 May 182
Institution,40001557,NOBREAKSPACE, Breitkopf[NOBREAKSPACE](1750–1800
Institution,40001558,NOBREAKSPACE, Breitkopf[NOBREAKSPACE](1750–1800
Institution,40001572,NOBREAKSPACE,"im Quantz,[NOBREAKSPACE]Carl Stami"
Institution,13029,HAIRSPACE,kverlag J.[HAIRSPACE] Schuberth
Institution,62700,HAIRSPACE,Mollo & A.[HAIRSPACE]O.[HAIRSPACE]Witzend
Institution,30076515,HAIRSPACE,vormals M.[HAIRSPACE]Berra)=7
Institution,30100164,HAIRSPACE,"en, Prinz)[HAIRSPACE]=580  2#"
Institution,40003543,HAIRSPACE,"CLAIRE M. [HAIRSPACE] NELSON, A"
Institution,40004036,HAIRSPACE,ändler (u.[HAIRSPACE]a. Kommiss
Institution,40004103,HAIRSPACE,"$bBEAT A. [HAIRSPACE] FÖLLMI, A"
Institution,40008359,HAIRSPACE,"bDAVID J. [HAIRSPACE] RHODES, A"
Institution,40010191,HAIRSPACE,"D, Art. N.[HAIRSPACE]Simrock, G"
Institution,40010334,HAIRSPACE," Johann d.[HAIRSPACE]Ä., BIOGRA"
Institution,40011933,HAIRSPACE,"KERALA J. [HAIRSPACE] SNYDER, A"
Institution,40090367,HAIRSPACE,HARLES L. [HAIRSPACE] CUDWORTH 
Institution,51003430,HAIRSPACE,"GEORGE J. [HAIRSPACE] BUELOW, A"
Institution,51005928,HAIRSPACE,rotrian (*[HAIRSPACE]13. Jan. 1
Publication,1177,TABULATOR,856  ##$u [TABULATOR] http://di
Publication,2304,TABULATOR,d1883-1965[TABULATOR]$030029987
Publication,2305,TABULATOR,d1883-1965[TABULATOR]$030029987
Publication,30010854,TABULATOR,aColleción[TABULATOR]Vítor$gOth
Publication,30012972,TABULATOR,tColleción[TABULATOR]Vítor$0300
Publication,30022628,TABULATOR,lkomponist[TABULATOR]=260  ##
Publication,30025670,TABULATOR,p.124-139 [TABULATOR]$tBach-Jah
Publication,30027174,TABULATOR, Cimarosa:[TABULATOR]Sonate per
Publication,30028196,TABULATOR,out Mozart[TABULATOR][TABULATOR][TABULATOR][TABULATOR][TABULATOR][TABULATOR]: Ess
Publication,30028197,TABULATOR,out Mozart[TABULATOR][TABULATOR][TABULATOR][TABULATOR][TABULATOR][TABULATOR]: Ess
Publication,30028724,TABULATOR,=240  10$a[TABULATOR] Sztachovi
Publication,41001063,TABULATOR,tsarchiv; [TABULATOR]Wiener Sta
Publication,41002144,TABULATOR,=520  ##$a[TABULATOR]1.1930/31 
Publication,41002481,TABULATOR,=520  ##$a[TABULATOR]1.1966 - 1
Publication,50006708,TABULATOR,=240  10$a[TABULATOR]The four-v
Publication,50006870,TABULATOR,er Gardner[TABULATOR]$bLondon$c
Publication,50006910,TABULATOR,Salzburg$b[TABULATOR]$c2022=3
Publication,30026714,NOBREAKSPACE,urg 67a u.[NOBREAKSPACE]a.=651  
Publication,30026715,NOBREAKSPACE,Fuetsch u.[NOBREAKSPACE]a.=651  
Publication,30028971,NOBREAKSPACE,oituksista[NOBREAKSPACE][Studies o
Publication,30028973,NOBREAKSPACE,lenda Dawn[NOBREAKSPACE]$d1947*$03
Publication,41000058,NOBREAKSPACE,lenda Dawn[NOBREAKSPACE]$d1947*$03
Publication,41000960,ZEROWIDTHSPACE,elbourne =[ZEROWIDTHSPACE] Catalogue
User,326,NOBREAKSPACE,|name=Gerd[NOBREAKSPACE]Hupperich|
StandardTitle,4014487,TABULATOR,vej bratře[TABULATOR]požeň k Be
StandardTitle,4029287,TABULATOR, Orchester[TABULATOR][TABULATOR] [TABULATOR][TABULATOR] [TABULATOR][TABULATOR] [TABULATOR][TABULATOR]
StandardTitle,4032200,TABULATOR,on Ephesus[TABULATOR]|title_d=|
StandardTitle,4087048,TABULATOR,oft zu mir[TABULATOR] |title_d=
StandardTitle,4105794,NOBREAKSPACE,|title=[Sì[NOBREAKSPACE]sì[NOBREAKSPACE]Ninetta
StandardTitle,4137504,NOBREAKSPACE,04|title=6[NOBREAKSPACE]Menuette i
StandardTitle,4293807,NOBREAKSPACE,le=[Perché[NOBREAKSPACE]mai[NOBREAKSPACE]così[NOBREAKSPACE]t
StandardTitle,4300467,TABULATOR,a Ninensei[TABULATOR]  ワタシハ　二年生
StandardTitle,4300467,IDEOGRAPHICSPACE,sei	  ワタシハ[IDEOGRAPHICSPACE]二年生|title_
StandardTitle,4300469,TABULATOR,suno Sekku[TABULATOR]五月ノ　セック|ti
StandardTitle,4300469,IDEOGRAPHICSPACE, Sekku	五月ノ[IDEOGRAPHICSPACE]セック|title_
StandardTitle,4300470,TABULATOR,tle=Ki-u-e[TABULATOR]  木ウエ|titl
StandardTitle,4300482,IDEOGRAPHICSPACE,anouta  朝ノ[IDEOGRAPHICSPACE]歌|title_d=
StandardTitle,4300486,TABULATOR,itle=Usagi[TABULATOR] ウサギ|title
StandardTitle,4300488,TABULATOR,Fujinoyama[TABULATOR]富士ノ　 山|tit
StandardTitle,4300488,IDEOGRAPHICSPACE,noyama	富士ノ[IDEOGRAPHICSPACE] 山|title_d
StandardTitle,4300490,TABULATOR,Kikunohana[TABULATOR]菊ノ　花|title
StandardTitle,4300490,IDEOGRAPHICSPACE,unohana	菊ノ[IDEOGRAPHICSPACE]花|title_d=
StandardTitle,4300492,IDEOGRAPHICSPACE,sya  おもちゃの[IDEOGRAPHICSPACE]戰車|title_d
StandardTitle,4300528,IDEOGRAPHICSPACE, Bobbo  ハト[IDEOGRAPHICSPACE]ボツボ|title_
StandardTitle,4300533,IDEOGRAPHICSPACE,yake  ユフヤケ[IDEOGRAPHICSPACE]コヤケ|title_
StandardTitle,4300590,TABULATOR,Ichinensei[TABULATOR]ワタシハーネンセイ|
StandardTitle,4300591,TABULATOR,itle=Shiro[TABULATOR]シロ|title_d
StandardTitle,4300609,IDEOGRAPHICSPACE,imase  スナバ[IDEOGRAPHICSPACE]ホリマセウ|titl
StandardTitle,4300663,TABULATOR,Mizu-asobi[TABULATOR]ミヅアソビ|titl
StandardTitle,4300664,TABULATOR,no O-u-chi[TABULATOR]  ワタシ　ノ　オウ
StandardTitle,4300664,IDEOGRAPHICSPACE,-chi	  ワタシ[IDEOGRAPHICSPACE]ノ[IDEOGRAPHICSPACE]オウチ|titl
StandardTitle,4300665,TABULATOR,itle=Tsuki[TABULATOR]ツキ|title_d
StandardTitle,4300668,IDEOGRAPHICSPACE,nohana  キク[IDEOGRAPHICSPACE]ノ[IDEOGRAPHICSPACE]ハナ|title
StandardTitle,4300669,TABULATOR, Mochihiki[TABULATOR]ネズミ　ノ　モチヒキ
StandardTitle,4300669,IDEOGRAPHICSPACE,hihiki	ネズミ[IDEOGRAPHICSPACE]ノ[IDEOGRAPHICSPACE]モチヒキ|tit
StandardTitle,4300670,TABULATOR,amu Kosamu[TABULATOR]大サム　小サム|ti
StandardTitle,4300670,IDEOGRAPHICSPACE,Kosamu	大サム[IDEOGRAPHICSPACE]小サム|title_
StandardTitle,4300672,TABULATOR,Yukidaruma[TABULATOR]雪ダルマ|title
StandardTitle,4300674,TABULATOR,nasakajiji[TABULATOR]ハナサカヂヂイ|ti
StandardTitle,4300679,TABULATOR,e=Haya-oki[TABULATOR]ハヤオキ|title
StandardTitle,4300681,TABULATOR,tle=Hibari[TABULATOR]ひばり|title_
StandardTitle,4300683,TABULATOR,etsukabuto[TABULATOR] てつかぶと|tit
StandardTitle,4300685,TABULATOR,tle=Sa Syu[TABULATOR]さ　舟|title_
StandardTitle,4300685,IDEOGRAPHICSPACE,e=Sa Syu	さ[IDEOGRAPHICSPACE]舟|title_d=
StandardTitle,4300687,TABULATOR,tle=Raji-o[TABULATOR] ラヂオ|title
StandardTitle,4300690,TABULATOR,-i-hei San[TABULATOR]すゐへいさん|tit
StandardTitle,4300694,TABULATOR,okeino Uta[TABULATOR]時計の歌|title
StandardTitle,4300698,TABULATOR,inamatsuri[TABULATOR]ひなまつり|titl
StandardTitle,4300700,TABULATOR,ujino Yama[TABULATOR]富士の山|title
StandardTitle,4300713,TABULATOR,e=Syokugyo[TABULATOR]職業|title_d
StandardTitle,4300716,TABULATOR,title=Chyo[TABULATOR]蝶|title_d=
StandardTitle,4300719,TABULATOR,itle=Tokei[TABULATOR]時計|title_d
StandardTitle,4300727,TABULATOR,itle=Natsu[TABULATOR]夏|title_d=
StandardTitle,4300729,TABULATOR,Kakikyugyo[TABULATOR]夏期休業|title
StandardTitle,4300730,TABULATOR,=Hubono on[TABULATOR]父母의 恩|titl
StandardTitle,4300732,TABULATOR,=Gakuto ka[TABULATOR]學徒歌|title_
StandardTitle,4300739,TABULATOR,title=Huyu[TABULATOR]冬|title_d=
StandardTitle,4300741,TABULATOR,itle=Inshi[TABULATOR]隱士|title_d
StandardTitle,4300745,TABULATOR,ngaku Ichi[TABULATOR]勸學一|title_
StandardTitle,4300746,TABULATOR,Kingaku Ni[TABULATOR]勸學二|title_
StandardTitle,4300747,TABULATOR,itle=Hoshi[TABULATOR]星|title_d=
StandardTitle,4300748,TABULATOR,title=Kuhu[TABULATOR]工夫|title_d
StandardTitle,4300752,TABULATOR,itle=Bokyo[TABULATOR]  望鄕|title
StandardTitle,4300792,TABULATOR,tle=A-o-ba[TABULATOR]靑葉|title_d
StandardTitle,4300836,TABULATOR,itle=Kisya[TABULATOR]汽車|title_d
StandardTitle,4300839,TABULATOR,Taisonouta[TABULATOR]ラヂオ體操の歌|ti
StandardTitle,4337488,TABULATOR,8|title=s1[TABULATOR]Ach edler 
StandardTitle,4337504,TABULATOR,iritu tuo [TABULATOR][TABULATOR][TABULATOR](1546|1:
StandardTitle,4337670,TABULATOR,|title=d4v[TABULATOR]XVIII. San
StandardTitle,4338359,TABULATOR,9|title=1v[TABULATOR]Ung jour q
StandardTitle,4338622,TABULATOR,2|title=1v[TABULATOR]Le jeu d a
StandardTitle,4339092,TABULATOR,92|title=2[TABULATOR]Amorosi pe
StandardTitle,4339538,TABULATOR,38|title=2[TABULATOR]Pour quoy 
StandardTitle,4339923,TABULATOR,3|title=H4[TABULATOR]Gott sey g
StandardTitle,4340018,TABULATOR, walt trop[TABULATOR][= Amour v
StandardTitle,4341722,TABULATOR,2|title=C1[TABULATOR]Amour vaul
StandardTitle,4341819,TABULATOR,enis amore[TABULATOR]Villancico
StandardTitle,4341845,TABULATOR,ase senora[TABULATOR]Cancion|ti
StandardTitle,4341858,TABULATOR,yne trabel[TABULATOR]Cancion|ti
StandardTitle,4341914,TABULATOR,mes amours[TABULATOR]Cancion|ti
StandardTitle,4342235,TABULATOR,t super te[TABULATOR][TABULATOR][TABULATOR](in T: [
StandardTitle,4342489,TABULATOR,9|title=1v[TABULATOR]M amye un 
StandardTitle,4344103,TABULATOR,title=(40)[TABULATOR]Ach Jupite
StandardTitle,4344104,TABULATOR,title=(41)[TABULATOR]Ich hett w
StandardTitle,4344105,TABULATOR,title=(42)[TABULATOR]Warumb hat
StandardTitle,4344106,TABULATOR,title=(43)[TABULATOR]Mein M ich
StandardTitle,4344107,TABULATOR,title=(44)[TABULATOR]Ich schell
