RISM ID,240$a,240$o,240$k,650$a,690$a,690$n,240$m,383$b,599$a
850807325,Requiems,,,Requiems,,,,,
850785448,Requiems,,,Requiems,,,,,
850670064,Requiems,,,Requiems,,,,,
850670062,Requiems,,,Requiems,,,,,
850670063,Requiems,,,Requiems,,,,,
850670065,Requiems,,,Requiems,,,,,
850670066,Requiems,,,Requiems,,,,,
850670221,Requiems,,,Requiems,,,,,
850670222,Requiems,,,Requiems,,,,,
850815575,Requiems,,,Requiems,,,,,
850669532,Requiems,,,Requiems,,,,,
850799058,Requiems,,,Requiems,,,,,
850796008,Requiems,,,Requiems,,,"V (4), orch, timp",,
850800152,Requiems,,,Requiems,,,,,
850800156,Requiems,,,Requiems,,,,,
850800160,Requiems,,,Requiems,,,,,
850800174,Requiems,,,Requiems,,,,,
850801048,Requiems,,,Requiems,,,,,
850801052,Requiems,,,Requiems,,,,,
850801077,Requiems,,,Requiems,,,,,
850802030,Requiems,,,Requiems,,,,,
850606312,Requiems,,,Requiems,,,,,
850642795,Requiems,,,Requiems,,,,,
850641449,Requiems,,,Requiems,,,,,
850610864,Requiems,,,Requiems,,,,,
850672304,Requiems,,,Requiems,,,,,
850672477,Requiems,,,Requiems,,,,,
850796141,Requiems,,,Requiems,,,V (4),,
850795966,Requiems,,,Requiems,,,,,
850796714,Requiems,,,Requiems,,,,,
850631676,Requiems,,,Requiems,,,,,
850610903,Requiems,,,Requiems,,,,,
850779097,Requiems,,,Requiems,,,,,
850792166,Requiems,,,,,,,,
850796630,Requiems,,,Requiems,,,,,
850604265,Requiems,,,Requiems,,,,,
850797429,Requiems,,,Requiems,,,V (4),,
850780185,Requiems,,,,,,,,
850797504,Requiems,,,Requiems,,,,,
850601010,Requiems,,,Requiems,,,,,
850811355,Requiems,,,Requiems,,,,,
850797675,Requiems,,,Requiems,,,"V (4), orch",,
850766087,Requiems,,,Requiems,,,,,"verschiedene Teile des Requiem sind als Einzeleinträge verknüpft (GK, ICCU-Import 2021-07)"
850788199,Requiems,,,Requiems,,,,,
850637180,Requiems,,,Requiems,,,,,
850811479,Requiems,,,Requiems,,,,,
850797014,Requiems,,,Requiems,,,"V (4), orch, org",,
850811267,Requiems,,,Requiems,,,,,
850669534,Requiems,,,Requiems,,,,,
850667593,Requiems,,,Preludes,,,,,
850797217,Requiems,,,Requiems,,,V (4),,
850694336,Requiems,,,Requiems,,,,,
850797662,Requiems,,,Requiems,,,V (3),,
850797659,Requiems,,,Requiems,,,V (4),,
850798025,Requiems,,,Requiems,,,,,
850797717,Requiems,,,Requiems,,,V (4),,
850673888,Requiems,,,Requiems,,,,,
850673707,Requiems,,,Requiems,,,,,
850776495,Requiems,,,Requiems,,,,,
850776490,Requiems,,,Requiems,,,,,
850776480,Requiems,,,Requiems,,,,,
850667101,Requiems,,,Requiems,,,,,
850693345,Requiems,,,Requiems,,,,,
850605859,Requiems,,,Requiems,,,,,
850605860,Requiems,,,Requiems,,,,,
850676465,Requiems,,,Requiems,,,V (4),,
850740479,Resister piu non so,,,Cantatas,,,,,
850782792,Responsories,,,Responsories,,,,,
850667640,Responsories,,,Responsories,,,,,
850667649,Responsories,,,Responsories,,,,,
850685852,Responsories,,,Responsories,,,,,
850686470,Responsories,,,Responsories,,,,,
850693975,Responsories,,,Responsories,,,,,
850694149,Responsories,,,Responsories,,,,,
850764534,Responsories,,,Responsories,,,,,
850791346,Responsories,,,Responsories,,,,,
850605092,Responsories,,,Responsories,,,,,
850815435,Responsories,,,Responsories,,,,,
850815470,Responsories,,,Responsories,,,,,
850815523,Responsories,,,Responsories,,,,,
850815701,Responsories,,,Responsories,,,,,
850815825,Responsories,,,Responsories,,,,,
850815854,Responsories,,,Responsories,,,,,
850816017,Responsories,,,Responsories,,,,,
850816364,Responsories,,,Responsories,,,,,
850816792,Responsories,,,Responsories,,,,,
850817063,Responsories,,,Responsories,,,,,
850817147,Responsories,,,Responsories,,,,,
850817288,Responsories,,,Responsories,,,,,
850789237,Responsories,,,Responsories,,,,,
850789243,Responsories,,,Responsories,,,,,
850789251,Responsories,,,Responsories,,,,,
850789264,Responsories,,,Responsories,,,,,
850789265,Responsories,,,Responsories,,,,,
850789365,Responsories,,,Responsories,,,,,
850789441,Responsories,,,Responsories,,,,,
850789470,Responsories,,,Responsories,,,,,
850795577,Responsories,,,Responsories,,,,,
850816194,Responsories,,,Responsories,,,,,
850816195,Responsories,,,Responsories,,,,,
850817335,Responsories,,,Responsories,,,,,
850791561,Responsories,,,Responsories,,,,,
850791562,Responsories,,,Responsories,,,,,
850791564,Responsories,,,Responsories,,,,,
850799019,Responsories,,,Responsories,,,,,
850799020,Responsories,,,Responsories,,,,,
850799021,Responsories,,,Responsories,,,,,
850799022,Responsories,,,Responsories,,,,,
850799024,Responsories,,,Responsories,,,,,
850786260,Responsories,,,Responsories,,,,,
850600468,Responsories,,,Responsories,,,,,
850777945,Responsories,,,Responsories,,,,,
850795449,Responsories,,,Responsories,,,,,
850795190,Responsories,,,Responsories,,,,,
850798337,Responsories,,,Responsories,,,,,
850673081,Responsories,,,Responsories,,,,,
850764568,Responsories,,,Responsories,,,,,
850656319,Responsories,,,Responsories,,,,,
850670477,Responsories,,,Responsories,,,,,
850602414,Responsories,,,Responsories,,,,,
850797721,Responsories,,,Responsories,,,,,
850642402,Responsories,,,Responsories,,,,,
850631551,Responsories,,,Responsories,,,,,
850631552,Responsories,,,Responsories,,,,,
850666969,Responsories,,,Responsories,,,,,
850796086,Responsories,,,Responsories,,,,,
850796276,Responsories,,,Responsories,,,,,
850796277,Responsories,,,Responsories,,,,,
850600584,Responsories,,,Responsories,,,,,
850797893,Responsories,,,Responsories,,,,,
850798054,Responsories,,,Responsories,,,,,
850797952,Responsories,,,Responsories,,,,,
850782107,Responsories,,,Responsories,,,,,
850796945,Responsories,,,Responsories,,,,,
850670525,Responsories,,,Responsories,,,,,
850780727,Responsories,,,Responsories,,,,,
850795801,Responsories,,,Responsories,,,,,
850795961,Responsories,,,Responsories,,,,,
850667770,Responsories,,,Responsories,,,,,
850667928,Responsories,,,Responsories,,,,,
850667927,Responsories,,,Responsories,,,,,
850617482,Responsories,,,Responsories,,,,,
850676702,Responsories,,,Responsories,,,,,
850641052,Responsories,,,Responsories,,,,,
850643141,Responsories,,,Responsories,,,,,
850667108,Responsories,,,Responsories,,,,,
850667672,Responsories,,,Responsories,,,,,
850766311,Responsories,,,Responsories,,,,,
850600845,Responsories,,,Responsories,,,,,
850600849,Responsories,,,Responsories,,,,,
850600923,Responsories,,,Responsories,,,,,
850796594,Responsories,,,Responsories,,,,,
850796595,Responsories,,,Responsories,,,,,
850796605,Responsories,,,Responsories,,,,,
850796858,Responsories,,,Responsories,,,,,
850796859,Responsories,,,Responsories,,,,,
850812212,Responsories,,,Responsories,,,,,
850601078,Responsories,,,Responsories,,,,,
850601083,Responsories,,,Responsories,,,,,
850601090,Responsories,,,Responsories,,,,,
850647002,Responsories,,,Responsories,,,,,
850816400,Responsories,,,Responsories,,,,,
850817046,Responsories,,,Responsories,,,,,
850817158,Responsories,,,Responsories,,,,,
850601112,Responsories,,,Responsories,,,,,
850693723,Responsories,,,Responsories,,,,,
850797783,Responsories,,,Responsories,,,,,"Ferdinand III = Widmungsträger (GK, ICCU-Import 2021-07)"
850797784,Responsories,,,Responsories,,,,,
850797785,Responsories,,,Responsories,,,,,
850797786,Responsories,,,Responsories,,,,,
850601055,Responsories,,,Responsories,,,,,
850727161,Responsum accepit,,,Antiphons,,,,,
850601254,Resta ingrato traditore,,,Rondos (voc.),,,,,
850783397,Resurrexi,,,Introits,,,,,
850815795,Resurrexit,,,Sacred songs,,,,,
850810032,Resurrexit et adhuc tecum sum,,,Introits,,,,,
850810231,Resurrexit et adhuc tecum sum,,,Introits,,,,,
850669113,Rêverie,,,Character pieces,,,,op. 66,
850811468,Rêverie,,,Character pieces,,,,op. 17,
850711802,Rêverie,,,Character pieces,,,,,
850686137,Reverie berceuse,,,Berceuses,,,,,
850693322,Rêverie dolorouse,,,Character pieces,,,,,
850669110,Rêverie russe,,,Character pieces,,,,,
850624250,Riccardo primo re d'Inghilterra,,Excerpts,Operas;Overtures,HWV,23,orch,,
850789444,Ricciardo e Zoraide,Arr,Excerpts,Operas;Duets (voc.),,,,,
850698802,Ricciardo e Zoraide,,Excerpts,Operas;Overtures,,,orch,,
850698803,Ricciardo e Zoraide,,Excerpts,Operas;Overtures,,,orch,,
850795910,Ricciardo e Zoraide,,Excerpts,Operas;Scenes;Terzets (voc.),,,,,
850785853,Ricciardo e Zoraide,,,Operas,,,,,
850796376,Ricciardo e Zoraide,,,Operas,,,,,
850692183,Ricercares,Arr,,Ricercares (inst.),,,vla (3),,
850791623,Ricercares,,,Ricercares (inst.),,,guit,,
850608333,Ricercares,,,Ricercares (inst.),,,org,,
850608655,Ricercares,,,Ricercares (inst.),,,org,,
850690739,Ricercares,,,Ricercares (inst.),,,,,
850814227,Ricercares,,,Ricercares (inst.),,,,,
850817284,Ricercares,,,Ricercares (inst.),,,orch,,
850691776,Ricercares,,,Ricercares (inst.),,,lute,op. 159,
850691183,Ricercares,,,Ricercares (inst.),,,lute,,
850691184,Ricercares,,,Ricercares (inst.),,,lute,,
850691329,Ricercares,,,Ricercares (inst.),,,lute,,
850691330,Ricercares,,,Ricercares (inst.),,,lute,,
850691333,Ricercares,,,Ricercares (inst.),,,lute,,
850691334,Ricercares,,,Ricercares (inst.),,,lute,,
850691335,Ricercares,,,Ricercares (inst.),,,lute,,
850691336,Ricercares,,,Ricercares (inst.),,,lute,,
850691337,Ricercares,,,Ricercares (inst.),,,lute,,
850691338,Ricercares,,,Ricercares (inst.),,,lute,,
850691339,Ricercares,,,Ricercares (inst.),,,lute,,
850691340,Ricercares,,,Ricercares (inst.),,,lute,,
850691341,Ricercares,,,Ricercares (inst.),,,lute,,
850691342,Ricercares,,,Ricercares (inst.),,,lute,,
850691343,Ricercares,,,Ricercares (inst.),,,lute,,
850691344,Ricercares,,,Ricercares (inst.),,,lute,,
850691345,Ricercares,,,Ricercares (inst.),,,lute,,
850691346,Ricercares,,,Ricercares (inst.),,,lute,,
850691347,Ricercares,,,Ricercares (inst.),,,lute,,
850691488,Ricercares,,,Ricercares (inst.),,,lute,,
850691489,Ricercares,,,Ricercares (inst.),,,lute,,
850691490,Ricercares,,,Ricercares (inst.),,,lute,,
850691491,Ricercares,,,Ricercares (inst.),,,lute,,
850691496,Ricercares,,,Ricercares (inst.),,,lute,,
850691066,Ricercares,,,Ricercares (voc.),,,"S, lute",,
850690006,Ricercares,,,Ricercares (inst.),,,,,
850690910,Ricercares,,,Ricercares (inst.),,,,,
850691064,Ricercares,,,Ricercares (inst.),,,,,
850691067,Ricercares,,,Ricercares (inst.),,,,,
850699472,Ricercares,,,Ricercares (inst.),,,,,
850690455,Ricercares,,,Ricercares (inst.),,,,,
850690593,Ricercares,,,Ricercares (inst.),,,,,
850690594,Ricercares,,,Ricercares (inst.),,,,,
850690585,Ricercares,,,Ricercares (inst.),,,,,
850690587,Ricercares,,,Ricercares (inst.),,,,,
850690589,Ricercares,,,Ricercares (inst.),,,,,
850690443,Ricercares,,,Ricercares (inst.),,,,,
850690005,Ricercares,,,Ricercares (inst.),,,,,
850690584,Ricercares,,,Ricercares (inst.),,,,,
850690586,Ricercares,,,Ricercares (inst.),,,,,
850690588,Ricercares,,,Ricercares (inst.),,,,,
850690590,Ricercares,,,Ricercares (inst.),,,,,
850690245,Ricercares,,,Ricercares (inst.),,,,,
850714852,Ricercares,,,Ricercares (voc.),,,V (X),,
850690162,Ricercares,,,Ricercares (voc.),,,,,
850690163,Ricercares,,,Ricercares (voc.),,,,,
850764945,Ricercares,,,Ricercares (inst.),,,"vlc, bc",,
850807118,Ricercares,,,Ricercares (inst.),,,vla,op. 166,
850807167,Ricercares,,,Ricercares (inst.),,,vla,op. 178,
850807147,Ricercares,,,Ricercares (inst.),,,vla,op. 183,
850807218,Ricercares,,,Ricercares (inst.),,,vla,op. 194,
850807450,Ricercares,,,Ricercares (inst.),,,vla,op. 206,
850808600,Ricercares,,,Ricercares (inst.),,,vla,op. 225,
850809051,Ricercares,,,Ricercares (inst.),,,vla,op. 236,
850808667,Ricercares,,,Ricercares (inst.),,,vla,op. 253,
850807121,Ricercares,,,Ricercares (inst.),,,vla,op. 263,
850807276,Ricercares,,,Ricercares (inst.),,,vla,op. 282,
850807349,Ricercares,,,Ricercares (inst.),,,vla,op. 293,
850808243,Ricercares,,,Ricercares (inst.),,,vla,op. 306,
850808721,Ricercares,,,Ricercares (inst.),,,vla,op. 320,
850807848,Ricercares,,,Ricercares (inst.),,,vla,op. 359,
850809424,Ricercares,,,Ricercares (inst.),,,vla,op. 424,
850807461,Ricercares,,,Ricercares (inst.),,,vla,op. 446,
850809382,Ricercares,,,Ricercares (inst.),,,vla,op. 583,
850807372,Ricercares,,,Ricercares (inst.),,,vla,op. 591,
850807141,Ricercares,,,Ricercares (inst.),,,vla,op. 618,
850807140,Ricercares,,,Ricercares (inst.),,,vla,op. 626,
850809530,Ricercares,,,Ricercares (inst.),,,vla,op. 672,
850808575,Ricercares,,,Ricercares (inst.),,,vla,,
850811863,Ricercares,,,Ricercares (inst.),,,,,
850690539,Ricercares,,,Ricercares (inst.),,,"V (4), strings",,
850616868,Ricercares,,,Ricercares (voc.),,,V (5),,
850690689,Ricercares,,,Ricercares (voc.),,,V (4),,
850690396,Ricercares,,,Ricercares (voc.),,,V (4),,
850619648,Ricercares,,,Ricercares (voc.),,,V (4),,
850690537,Ricercares,,,Ricercares (inst.),,,,,
850692055,Ricercares and Fantasies,,,Ricercares (inst.);Fantasies,,,,,
850691328,Ricercares and Frottolas,,,Ricercares (inst.);Frottolas,,,,,
850691909,Ricercares and Motets,,,Ricercares (voc.);Motets,,,,,
850807423,Ridendo,,,Pieces,,,pf,,
850657573,Rienzi der Letzte der Tribunen,,,,WWV,49,,,
850694547,Rigoletto,Arr,Excerpts,Operas,HopV,53,,,
850694548,Rigoletto,Arr,Excerpts,Operas,HopV,53,,,
850606668,Rigoletto,Arr,Excerpts,Operas;Scenes;Canzoni (voc.),HopV,53,,,
850610647,Rigoletto,Arr,Excerpts,Operas;Scenes;Duets (voc.),HopV,53,,,
850610649,Rigoletto,Arr,Excerpts,Operas;Scenes;Quartets (voc.),HopV,53,,,
850610650,Rigoletto,Arr,Excerpts,Operas;Scenes;Canzoni (voc.),HopV,53,,,
850656598,Rigoletto,Arr,Excerpts,Operas;Scenes;Duets (voc.),HopV,53,,,
850658841,Rigoletto,Arr,Excerpts,Operas,HopV,53,,,
850670009,Rigoletto,Arr,Excerpts,Operas;Duets (voc.),HopV,53,,,
850676529,Rigoletto,Arr,Excerpts,Operas;Scenes;Quartets (voc.),HopV,53,,,
850694427,Rigoletto,Arr,Excerpts,Operas;Scenes;Quartets (voc.),HopV,53,,,
850701387,Rigoletto,Arr,Excerpts,Operas;Potpourris,,,,,
850685543,Rigoletto,,Excerpts,Operas;Scenes;Duets (voc.),HopV,53,,,
850685577,Rigoletto,,Excerpts,Operas,HopV,53,,,
850701204,Rigoletto,,Excerpts,Operas;Scenes,HopV,53,,,
850701205,Rigoletto,,Excerpts,Operas;Scenes;Duets (voc.),HopV,53,,,
850701385,Rigoletto,,Excerpts,Operas;Scenes;Arias (voc.),HopV,53,,,
850689710,Rigoletto,,Excerpts,Operas;Scenes,HopV,53,,,
850723119,Rigoletto,,,Operas,HopV,53,,,
850623759,Rinaldo,,Excerpts,Operas;Overtures,HWV,7,orch,,
850728914,Rinaldo ,,Excerpts,Operas;Arias (voc.),HWV,7a/22,,,
850734026,Rispondi Abramo,,,Dialogues;Sacred songs ,,,,,
850815889,Rita,Arr,Excerpts,Operas;Arias (voc.),,,,,
850817630,Rita,Arr,Excerpts,Operas;Duets (voc.),,,,,
850816392,Ritorna al campo audace,,,Operas;Scenes;Arias (voc.),,,,,
850785981,Ritournelle gothique,,,Pieces,,,,,
850601248,Roberto Devereux,Arr,Excerpts,Operas;Duets (voc.),,,,,
850606567,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Arias (voc.),,,,,
850606570,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Arias (voc.),,,,,
850606734,Roberto Devereux,Arr,Excerpts,Operas;Romances (voc.),,,,,
850606735,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Cavatinas,,,,,
850606736,Roberto Devereux,Arr,Excerpts,Operas;Duets (voc.),,,,,
850606737,Roberto Devereux,Arr,Excerpts,Operas;Arias (voc.),,,,,
850608539,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Cavatinas,,,,,
850657576,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Duets (voc.),,,,,
850670052,Roberto Devereux,Arr,Excerpts,Operas;Cavatinas,,,,,
850671162,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Arias (voc.),,,,,
850671163,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Arias (voc.),,,,,
850674816,Roberto Devereux,Arr,Excerpts,Operas;Cavatinas,,,,,
850687353,Roberto Devereux,Arr,Excerpts,Operas;Scenes;Arias (voc.),,,,,
850687565,Roberto Devereux,Arr,Excerpts,Operas;Romances (voc.),,,,,
850694754,Roberto Devereux,Arr,Excerpts,Operas;Cavatinas,,,,,
850768827,Roberto Devereux,Arr,Excerpts,Operas;Recitatives;Duets (voc.),,,,,
850612075,Roberto Devereux,Arr,,Operas,,,,,
850659241,Roberto Devereux,Arr,,Operas,,,,,
850687504,Roberto Devereux,Arr,,Operas,,,,,
850606566,Roberto Devereux,,Excerpts,Operas;Scenes;Arias (voc.),,,,,
850606568,Roberto Devereux,,Excerpts,Operas;Duets (voc.),,,,,
850606569,Roberto Devereux,,Excerpts,Operas;Recitatives;Duets (voc.),,,,,
850694523,Roberto Devereux,,Excerpts,Operas;Recitatives;Duets (voc.),,,,,
850770011,Roberto Devereux,,Excerpts,Operas;Scenes;Arias (voc.),,,,,
850770022,Roberto Devereux,,Excerpts,Operas;Scenes;Cavatinas,,,,,
850770023,Roberto Devereux,,Excerpts,Operas;Recitatives;Duets (voc.),,,,,
850623911,Rodelinda regina de' Longobardi,,Excerpts,Operas;Overtures,HWV,19,orch,,
850623771,Rodelinda regina de' Longobardi ,,Excerpts,Operas,HWV,19/34b,,,
850802381,Romances,,,Romances (inst.),,,,op. 13,
850605769,Romances,,,Romances (inst.),,,,,
850728143,Romances,,,,,,,,
850809616,Romanza andaluza,,,Romances (inst.),,,,,
850782912,Rondinella a cui rapita,,,Arias (voc.),,,,,
850808638,Rondini,,,Rondos (inst.),,,pf,op. 251,
850603715,Rondos,Arr,,Rondos (inst.),,,,,
850611633,Rondos,Arr,,Rondos (inst.),,,,,
850612412,Rondos,Arr,,Rondos (inst.),,,,,
850782011,Rondos,Arr,,Rondos (inst.),,,,,
850734401,Rondos,,,Rondos (inst.),KV,382,,,
850793117,Rondos,,,Rondos (inst.),KV,269 (261a),,,
850793247,Rondos,,,Rondos (inst.),KV,269 (261a),,,
850692637,Rondos,,,Rondos (inst.),,,cemb,,
850711541,Rondos,,,Rondos (inst.),,,guit,,
850711542,Rondos,,,Rondos (inst.),,,guit,,
850777220,Rondos,,,Rondos (inst.),,,pf,,
850766263,Rondos,,,Virelais (forme fixe);Ballades (inst.),,,,,
850777825,Rondos,,,Rondos (inst.),,,,,
850779359,Rondos,,,Rondos (inst.),,,,,
850779528,Rondos,,,Rondos (inst.),,,,,
850782191,Rondos,,,Rondos (inst.),,,,,
850782368,Rondos,,,Rondos (inst.),,,,,
850782369,Rondos,,,Rondos (inst.),,,,,
850782370,Rondos,,,Rondos (inst.),,,,,
850782371,Rondos,,,Rondos (inst.),,,,,
850782372,Rondos,,,Rondos (inst.),,,,,
850782844,Rondos,,,Rondos (inst.),,,,,
850602370,Rondos,,,Rondos (inst.),,,,,
850602371,Rondos,,,Rondos (inst.),,,,,
850602372,Rondos,,,Rondos (inst.),,,,,
850602732,Rondos,,,Rondos (inst.),,,,,
850606848,Rondos,,,Rondos (inst.),,,,,
850608370,Rondos,,,Rondos (inst.),,,,,
850608457,Rondos,,,Rondos (inst.),,,,,
850608765,Rondos,,,Rondos (inst.),,,,,
850609082,Rondos,,,Rondos (inst.),,,,,
850609223,Rondos,,,Rondos (inst.),,,,,
850609313,Rondos,,,Rondos (inst.),,,,,
850609379,Rondos,,,Rondos (inst.),,,,,
850609958,Rondos,,,Rondos (inst.),,,,,
850609959,Rondos,,,Rondos (inst.),,,,,
850609960,Rondos,,,Rondos (inst.),,,,,
850610419,Rondos,,,Rondos (inst.),,,,,
850635727,Rondos,,,Rondos (inst.),,,,,
850635728,Rondos,,,Rondos (inst.),,,,,
850636032,Rondos,,,Rondos (inst.),,,,,
850637235,Rondos,,,Rondos (inst.),,,,,
850637236,Rondos,,,Rondos (inst.),,,,,
850637391,Rondos,,,Rondos (inst.),,,,,
850637542,Rondos,,,Rondos (inst.),,,,,
850637545,Rondos,,,Rondos (inst.),,,,,
850637807,Rondos,,,Rondos (inst.),,,,,
850638126,Rondos,,,Rondos (inst.),,,,,
850642041,Rondos,,,Rondos (inst.),,,,,
850693537,Rondos,,,Rondos (inst.),,,,,
850693541,Rondos,,,Rondos (inst.),,,,,
850693844,Rondos,,,Rondos (inst.),,,,,
850693849,Rondos,,,Rondos (inst.),,,,,
850739886,Rondos,,,Rondos (inst.),,,,,
850781568,Rondos,,,Rondos (inst.),,,,,
850610124,Rondos,,,Rondos (inst.),,,,,
850611320,Rondos,,,Rondos (inst.),,,,,
850611322,Rondos,,,Rondos (inst.),,,,,
850611323,Rondos,,,Rondos (inst.),,,,,
850601841,Rondos,,,Rondos (inst.),,,,,
850637241,Rondos,,,Rondos (inst.),,,,,
850637243,Rondos,,,Rondos (inst.),,,,,
850638602,Rondos,,,Rondos (inst.),,,,,
850711786,Rondos,,,Rondos (inst.),,,,,
850685108,Rondos,,,Rondos (inst.),,,cemb,,
850703535,Rondos,,,Rondos (inst.),,,,,
850636320,Rondos,,,Rondos (inst.),,,pf,,
850813799,Rondos,,,Rondos (inst.),,,"strings, woodwinds, pf",,
850734413,Rondos,,,Rondos (inst.),,,pf,,
850685871,Rondos,,,Rondos (inst.),,,,,
850765308,Rondos,,,Rondos (voc.),,,,,
850685868,Rondos,,,Rondos (inst.),,,org,,
850776465,Rondos,,,Rondos (inst.),,,pf,,
850605770,Rondos,,,Rondos (inst.),,,,,
850610084,Rondos,,,Rondos (inst.),,,,,
850816324,Rondos,,,Rondos (inst.),,,"vla, pf",,
850734175,Rondos,,,Rondos (inst.),,,pf,,
850604656,Rondos,,,Rondos (inst.),,,pf,op. 70,
850779325,Rondos,,,Rondos (inst.),,,,,
850606439,Rondos,,,Rondos (inst.),,,,,
850796769,Rondos,,,Rondos (inst.),,,winds,,
850618752,Rondos,,,Rondos (inst.),,,,,
850625301,Rondos,,,Rondos (inst.),,,,,
850625658,Rondos,,,Rondos (inst.),,,,,
850810848,Rondos,,,Rondos (voc.),,,S,,
850601259,Rondos,,,Rondos (inst.),,,,,
850639923,Rondos,,,Rondos (inst.),,,,,
850602203,Rondos,,,Rondos (inst.),,,,,
850602206,Rondos,,,Rondos (inst.),,,,,
850788932,Rondos,,,Rondos (inst.),,,guit,,
850603461,Rondos,,,Rondos (inst.),,,,,
850602127,Rondos,,,Rondos (inst.),,,,,
850604707,Rondos,,,Rondos (inst.),,,,,
850698173,Rondos,,,Rondos (inst.),,,,,
850604608,Rondos,,,Rondos (inst.),,,,,
850602125,Rondos,,,Rondos (inst.),,,,,
850602126,Rondos,,,Rondos (inst.),,,,,
850685550,Rondos,,,Rondos (inst.),,,,,
850606257,Rondos,,,Rondos (inst.),,,,,
850811482,Rondos,,,Rondos (inst.),,,orch,,
850606414,Rondos,,,Rondos (inst.),,,,,
850706762,Rondos,,,Rondos (inst.),,,pf,,
850602369,Rondos,,,Rondos (inst.),,,,op. 41,
850610486,Rondos,,,Rondos (inst.),,,,,
850814733,Rondos,,,Rondos (inst.),,,pf (2),,
850610347,Rondos,,,Rondos (inst.),,,,,
850610184,Rondos,,,Rondos (inst.),,,,,
850811432,Rondos,,,Rondos (inst.),,,,op. 92,
850633290,Rorate caeli,,,Introits,,,V (4),,
850633075,Rosa vernans caritatis,,,Introits,,,,,
850623545,Rosae carae,,,Motets,,,,,
850616557,Rosae carae,,,Motets,,,,,
850794806,Rou a GH i FF (strange?),,,Jazz,,,"jazzsolists (5), orch",,
850770123,Rounds,,,Rounds (dances),,,,,
850658845,Ruy Blas,Arr,Excerpts,Operas,,,,,
850694562,Ruy Blas,,Excerpts,Operas;Arias (voc.),,,,,
850685575,Ruy Blas,,Excerpts,,,,,,"Komponist: Tartaglia; Marchetti in Querverweis (GK, ICCU-Import 2021-07)"
850685274,Ruy Blas,,Excerpts,,,,,,
850687497,Ruy Blas,,Excerpts,Operas;Duets (voc.) ,,,,,
