1	852$a	852$c	500$a1	500$a2	856$u	856$x	856$z
990051153	GB-Lbl	e.565.n.		Title information: Trois sonates pour le clavecin ou piano forte avec l'accompagnement d'un violon & violoncelle. publiées à Vienne: par Artaria Compag., [1794?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017960689	Other	Description in British Library catalogue.
990051300	GB-Lbl	g.85.c.(2.)		Title information: Tre Quartetti ridotti per Due Violini, Viola e Basso, ricavati dalle tre più belle Sinfonie del Sig. I. Pleyel. Opera 37. [Parts.]. Vienna: Presso Artaria Comp, [1792]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004585014	Other	Description in British Library catalogue.
990051480	GB-Lbl	g.232.ff.(8.)		Title information: Six Duetts for two Violins. Op.xviii. [Parts.]. London: At Bland & Weller's Music Warehouse, [WM 1808]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004584691	Other	Description in British Library catalogue.
990051484	GB-Lbl	h.210.vv.(9.)		Title information: Six duetts for two violins, op. XVIII. London (26 Cheapside): Printed by Muzio Clementi & Co., [between 1801 and 1806?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018728435	Other	Description in British Library catalogue.
990051503	GB-Lbl	i.309.kk.(2.)		Title information: Trois duos pour deux violons. A Bonn: chez N. Simrock, [1810?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018077845	Other	Description in British Library catalogue.
990051646	GB-Lbl	h.210.vv.(10.)		Title information: Six duetts for two violins. London (45 Pall Mall): printed by G. Goulding, [1811?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018728441	Other	Description in British Library catalogue.
990051647	GB-Lbl	h.3212.bb.(1.)		Title information: Six duetts concertanti for two violins. London: Printed for A. Hamilton no. 221 Piccadilly, [1801?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017960720	Other	Description in British Library catalogue.
990051684	GB-Lbl	g.85.k.(7.)		Title information: Six Duetts, concertante [sic] for two German flutes or German flute & violin. Book [MS 3]. [B. 5450.] [Parts.]. London: W. Boag, [c. 1805]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004584664	Other	Description in British Library catalogue.
990051732	GB-Lbl	h.3212.dd.(9.)		Title information: Three duets for two German flutes. London (13 Haymarket): Printed by Broderip & Wilkinson, where may be had all the above Author's works, [1801?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017960752	Other	Description in British Library catalogue.
990051902	GB-Lbl	Tyson P.M.81.(6.)		Title information: Pleyel's celebrated concertante. London (11 Great Turnstile, Lincolns Inn Fields): printed & sold by William Boag, [approximately 1800].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013196939	Other	Description in British Library catalogue.
990058558	GB-Lbl	H.2920.p.(9.)		Title information: Pleyel's celebrated concertante. Edinburgh: printed for & sold by J. Brysson Music seller, [approximately 1802]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018746929	Other	Description in British Library catalogue.
990073181	GB-Lbl	h.318.qq.(1.)		Title information: Trois quatuors. arrangeæ [sic] pour clavecin ou piano-forte avec accompagnemens de violon et basse par Mr Lachnitt. [MS 10th] Suitte. [P. F.]. London: Printed by Longman & Broderip, [1792]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004585078	Other	Description in British Library catalogue.
990052412	GB-Lbl	e.368.ff.(1.)		Title information: II sonates pour le forte-piano. A Vienne: ches Hoffmeister, [1791]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013702286	Other	Description in British Library catalogue.
990048181	GB-Lbl	E.1182.a.		Title information: Rondo Infelice in tal momento, con recitativo Oh Dio! se in quest'istante. Vienna: presso Artaria Compagni, [1787?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013593517	Other	Description in British Library catalogue.
990053124	GB-Lbl	H.3400.hh.(2.)		Title information: A song in the comedy call'd the Country Miss with her furbeloe. [London]: Tho. Cross sculp., [1707?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013745204	Other	Description in British Library catalogue.
990053130	GB-Lbl	H.3400.hh.(3.)		Title information: Set by Mr Henry Purcell, sung in the 3d. pt. of Don Quixote. London, at ye Buck between ye two Temple gates, Fleet-Street: printed for & sold by Ino. Cullen, [between 1702 and 1710?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018119892	Other	Description in British Library catalogue.
990053253	GB-Lbl	H.3400.hh.(5.)		Title information: A song for 2 voices. [London]: exactly engrav'd by Tho. Cross, [1696?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013745212	Other	Description in British Library catalogue.
990048229	GB-Lbl	i.309.hh.(1.)		Title information: Six quatuor pour deux violons, alto viola et violoncelle. A Paris: chez Mr Bouin: chez Melle Castagnery, [between 1784 and 1788?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014585608	Other	Description in British Library catalogue.
991024168	GB-Lbl	H.1660.tt.(24.)		Title information: The beggar girl. [London]: Engraved, printed and sold, by H. Andrews, No. 11, Little Canterbury Place, Lambeth Walk, [ca. 1805]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013674408	Other	Description in British Library catalogue.
991024171	GB-Lbl	H.1660.uu.(7**.)		Title information: The beggar girl. London: Printed by Goulding, Phipps & D'Almaine, 45 Pall Mall & 76 St James's Street; Dublin: Goulding, Knevett & Co., Westmorland Street; Glasgow: Stevens, [ca. 1803]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015888487	Other	Description in British Library catalogue.
990054612	GB-Lbl	G.1588.		Title information: Sechste Lieder-Sammlung mit Klavier-Mélodien. Memmingen: In Verlag des Componisten, 1792.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019095055	Other	Description in British Library catalogue.
990054821	GB-Lbl	h.4261.xx.(5.)		Title information: Trois grandes sonates pour le piano forte, oeuvre 3. Paris: A la Nouveauté chez les frères Gaveaux, [1803?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019168314	Other	Description in British Library catalogue.
990053594	GB-Lbl	I.317.c.		Title information: Cantates Françoises à voix seule. Se vent a Paris: Chez l'auteur, le Sr. Boivin, le Sr. Leclerc, [approximately 1733].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01016218622	Other	Description in British Library catalogue.
990055314	GB-Lbl	h.4261.ww.(6.)		Title information: Trois trios concertants pour violon, viola, et violoncelle, oeuvre 1.r. A Vienne (Place St. Michel no. 4): Jean Cappi, [1802]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019076310	Other	Description in British Library catalogue.
990055509	GB-Lbl	g.479.(1.)		Title information: Capriccio per il violino con accompagn. di due Violini, 2 Flauti, 2 Oboi, 2 Clarinetti, 2 Fagotti, 2 Corni, Viola, Basso e Timpani. Op. 35. Lipsia: C.F. Peters, [1815?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004619140	Other	Description in British Library catalogue.
990055519	GB-Lbl	h.3212.cc.(7.)		Title information: Grand quintetto pour 2 violons, 2 altos et violoncelle. Hambourg: Chez Jean Aug. Böhme., [1815?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013648998	Other	Description in British Library catalogue.
990055534	GB-Lbl	i.221.h.(1.)		Title information: Trois quatuors. Bonn; Paris: N. Simrock, [1801?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013597284	Other	Description in British Library catalogue.
990055537	GB-Lbl	i.221.h.(2.)		Title information: Trois quatuors. Hambourg: chés Jean Auguste Böhme, [ca. 1805]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013597334	Other	Description in British Library catalogue.
990055584	GB-Lbl	g.218.ll.		Title information: Trois duos concertans. Hambourg: chés Jean Auguste Böhme, [ca. 1810]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013597381	Other	Description in British Library catalogue.
990055755	GB-Lbl	h.1862.d.		Title information: Trois duos. Paris: chez Mlles. Erard, [1804?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013598216	Other	Description in British Library catalogue.
990056412	GB-Lbl	d.64.v.		Title information: 12 deutsche Tänze. Mannheim: Im Musikverlag von Johann Michael Gœtz, [1793]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017167612	Other	Description in British Library catalogue.
990056476	GB-Lbl	h.1423.g.(1.)		Title information: Overture to the Capricious lovers. London: printed by Welcker, [1764?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013628540	Other	Description in British Library catalogue.
990056481	GB-Lbl	h.1423.g.(2.)		Title information: Overture to the royal shepherd. London: printed by Welcker, [1764?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013628535	Other	Description in British Library catalogue.
991008951	GB-Lbl	H.1660.uu.(28.)		Title information: A song on the late seeming invasion. [London]: s.n, [1708?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013690137	Other	Description in British Library catalogue.
991025736	GB-Lbl	H.1771.ss.(13.)		Title information: Peter pull-haul. London, no. 151 New Bond Street, the corner of Holles Street, Oxford Street, no. 19 Cornhill: Publish'd & sold by J. Dale., [1802?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017859746	Other	Description in British Library catalogue.
990057520	GB-Lbl	e.368.hh.(4.)		Title information: Sinfonia. In Venezia: Appo. Innocente Alessandri, e Pietro Scattaglia, sopra il Ponte di Rialto, [1780?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013104898	Other	Description in British Library catalogue.
990057639	GB-Lbl	i.31.r.(5.)		Title information: The symphonys or instrumental parts in the opera call'd Thomyris. London: Printed for I. Walsh. & P. Randall. I. Hare, [1707]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013597263	Other	Description in British Library catalogue.
990057954	GB-Lbl	H.2920.p.(15.)		Title information: The Edinburgh volunteers march. Edinburgh (37 South Bridge Street): printed and sold by N. Stewart & Co. for the author, [between 1792 and 1802]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015970787	Other	Description in British Library catalogue.
990058085	GB-Lbl	G.206.gg.(1.)		Title information: Arier og sange, divertissements, mellemacter &c. Kiøbenhavn: Trykt hos August Friedrich Stein, 1786.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014599727	Other	Description in British Library catalogue.
990058086	GB-Lbl	G.206.gg.(2.)		Title information: Arier og sange, divertissements, mellemacter &c. Kiøbenhavn: Trykt hos. S. Sønnichsen, 1789.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014599718	Other	Description in British Library catalogue.
990056719	GB-Lbl	h.2591.c.(5.)		Title information: Ouverture de La colonie. A Paris: chez l'Auteur, [ca.1775]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013202664	Other	Description in British Library catalogue.
990056724	GB-Lbl	C.943.h.		Title information: Airs détachés de La colonie. A Paris (aux adresses ordinaires): [publisher not identified], [1775]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018982907	Other	Description in British Library catalogue.
990058628	GB-Lbl	h.140.y.(3.)		Title information: Six sonatas. Edinburgh: printed for Corri & C⁰, [1795?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013952888	Other	Description in British Library catalogue.
990060099	GB-Lbl	e.565.m.		Title information: Six sonatas for the harpsichord or piano forte with an accompanyment for a violin. London (Gerrard Street): printed for and sold by Welcker, [between 1771 and 1778?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018087182	Other	Description in British Library catalogue.
990060640	GB-Lbl	h.3212.dd.(1.)		Title information: Trois sonates pour le clavecin ou forte piano avec accompagnement d'un violon. Amsterdam: chez Mr. D.L. Van Dyk; Bruxelles: chez Mrs. Vanypen et Pris; Paris: chez Mr. Cornoüaille, [between 1778 and 1782?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018119912	Other	Description in British Library catalogue.
990060875	GB-Lbl	h.4261.uu.(4.)		Title information: Three duetts for a violin and violoncello or two violoncellos. London: Printed by Wm. Forster, [1797?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013770838	Other	Description in British Library catalogue.
990061146	GB-Lbl	h.4261.ww.(12.)		Title information: A grand concerto, for the piano forte. London (No. 19, Cornhill, the corner of Holles Street, Oxford Street, & No. 151, New Bond Street): Printed & sold by J. Dale, [1810?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019452079	Other	Description in British Library catalogue.
990061204	GB-Lbl	i.310.(1.)		Title information: Trois sonates pour le piano-forte ou le clavecin avec accompagnement de violon, oeuvre 1er. Paris: chez M. Boyer, Rue de Richelieu, à la Clef d'Or, Passage du Caffé de foy: chez Mad.e Le Menu, Rue du Roulle, à la Clef d'Or, [between 1787 and 1792?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013649113	Other	Description in British Library catalogue.
990061938	GB-Lbl	e.368.ff.(3.)		Title information: Rondeau turque pour le pianoforte. Copenhague: chez C.C. Lose, [1815?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019105591	Other	Description in British Library catalogue.
990062040	GB-Lbl	e.140.b.(3.)		Title information: VI sonate da cimbalo. Si vende a Viena: appresso Agostino Bernardi Mercante di libri, [1760].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017505670	Other	Description in British Library catalogue.
990062975	GB-Lbl	A.1238.		Title information: The haunted tower. London (No. 26 Cheapside and No. 13 Hay Market): printed by Longman & Broderip, [1790?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013770823	Other	Description in British Library catalogue.
990057185	GB-Lbl	h.3212.gg.(6.)		Title information: Sei sonate di cembalo e violino. Londra: a spese di G.B. Venier; Pariggi: chez Mr. Venier; A Lyon: chez Mr. Castau, [1768?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018119901	Other	Description in British Library catalogue.
990063312	GB-Lbl	E.1717.tt.		Title information: Cantates françoises a I. II.voix et basse continue. A Paris (rue Saint Jean de Beauvais, au Mont Parnasse): chez Christophe Ballard, M.DCCXI [1711]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019168255	Other	Description in British Library catalogue.
990063371	GB-Lbl	H.1660.uu.(32.)		Title information: A song in praise of punch. [London]: T. Cross junr. sculp, [ca. 1700]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013690670	Other	Description in British Library catalogue.
990056642	GB-Lbl	D.950.e.		Title information: Ouverture, arier og duetter af Arvire og Eveline. Kiobenhavn: S. Sonnichsen, [1800?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01016502478	Other	Description in British Library catalogue.
991002216	GB-Lbl	H.1660.uu.(29.)		Title information: A song. [London]: s.n, [ca. 1720]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013690162	Other	Description in British Library catalogue.
990064850	GB-Lbl	d.218.c.		Title information: Dreyßig Tonstücke für vier Hände, angehenden Klavier- und Fortepianospielern gewidmet. Leipzig und Halle: Auf Kosten des Verfassers; in Kommission bey Schwickert in Leipzig, und bey Hemmerde und Schwetschke in Halle, [1808]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019089134	Other	Description in British Library catalogue.
990063811	GB-Lbl	h.4261.uu.(5.)		Title information: Sei sonate a violino e violoncello o cimballo, opera IX. A Paris: chés Mr. Le Clerc, rue St. Honoré, chés le bonnetier, vis à vis l'Oratoire, le Sr. Le Clerc, marchand, rue du Roule, à la Croix d'or, Mme. Boivin, marchande, rue St. Honoré, à la Règle d'or, [between 1749 and 1750?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018716003	Other	Description in British Library catalogue.
990064071	GB-Lbl	d.270.i.(1.)		Title information: Sonate à tre dà camera con due violini, e basso con canone al fine, opera quinta. In Fano: nella Stamperia di Carlo e Gio. Fran. Tessarini, [1743?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013211964	Other	Description in British Library catalogue.
991010545	GB-Lbl	g.280.k.(6.)		Title information: Six divertimentos for the German flute. London: published for the Author, [1807]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004695232	Other	Description in British Library catalogue.
990064980	GB-Lbl	H.3400.cc.(20.)		Title information: Our auld gudeman. Edinburgh: printed and sold by Urbani & Liston, [between 1795 and 1806]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015968564	Other	Description in British Library catalogue.
990066193	GB-Lbl	h.1728.cc.(2.)		Title information: Sei sonate per cembalo ò pianno forte con violino ad libitom [sic]. Paris: Rue St. Thomas du Louvre vis-à-vis le Chateau d'eau, chez M. Venier, [approximately 1775].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017553853	Other	Description in British Library catalogue.
990066194	GB-Lbl	h.1728.cc.(3.)		Title information: Six sonates pour le clavecin, où piano-forte. A Paris: chez Me Lemenu et Boyer, [approximately 1780].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017555453	Other	Description in British Library catalogue.
990066195	GB-Lbl	h.1728.cc.(4.)		Title information: VI [i.e. Sei] sonate per cembalo o piano-forte, con violino o flauto ad libitum. A Paris: chez Mr. Venier, [approximately 1778].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017555506	Other	Description in British Library catalogue.
990066196	GB-Lbl	h.1728.cc.(5.)		Title information: VI [i.e. Sei] sonate per cembalo o piano-forte, con violino o flauto ad libitum. A Paris: chez Mr. Venier, [approximately 1778].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017555472	Other	Description in British Library catalogue.
990066200	GB-Lbl	h.1728.cc.(1.)		Title information: Six sonates pour la harpe ou le clavecin, et le piano-forte. A Paris: chez M.elle Girard, M.de de musique. et aux adresses ordinaires de musique, [between 1778 and 1781].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01016218630	Other	Description in British Library catalogue.
990065210	GB-Lbl	h.4262.b.(5.)		Title information: Six sonatas for two violins and a bass. London (opposite Somerset-House in the Strand): printed by Robt. Bremner, [between 1762 and 1769?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019649496	Other	Description in British Library catalogue.
990066864	GB-Lbl	h.3212.aa.(1.)		Title information: Trois quatuors concertants, pour deux violons, alto et basse. à Offenbach sur le Mein: chez I. André, [1785?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017802273	Other	Description in British Library catalogue.
990066867	GB-Lbl	h.1747.bb.		Title information: Grand quatuor en sol mineur (G mol) pour deux violons, alto & basse. A Offenbach s/M: chez J. André, [1816]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018837008	Other	Description in British Library catalogue.
990066955	GB-Lbl	h.3212.tt.(3.)		Title information: Tre duetti concertanti per due violini. In Vienna: presso Artaria Comp., [1789?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015747387	Other	Description in British Library catalogue.
990067096	GB-Lbl	e.565.k.		Title information: Sonate à violino, é violone, ò cembalo. In Amsterdam: per Estienne Roger Libraro, [between 1709 and 1712]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013134867	Other	Description in British Library catalogue.
990067223	GB-Lbl	h.43.f.		Title information: VI sonates, violoncello solo col basso. Paris: chez Mr Le Clerc le cadet [et chez] Mr. Le Clerc Md [et chez] Mme. Boivin, [1740]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013401166	Other	Description in British Library catalogue.
990065439	GB-Lbl	e.801.b.		Title information: Tema alla pastorella con 6 variazioni. à Bonna: presso N. Simrock, [1808?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018307680	Other	Description in British Library catalogue.
990065702	GB-Lbl	e.792.e.(1.)		Title information: Sonate pour le forte-piano, ou clavecin. A Vienne: chez Hoffmeister, [1786]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014790997	Other	Description in British Library catalogue.
990065705	GB-Lbl	e.792.e.(2.)		Title information: Sonate pour le forte-piano, ou clavecin. A Vienne: chez Hoffmeister, [1787?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014791004	Other	Description in British Library catalogue.
990065752	GB-Lbl	Tyson P.M.192.(2.)		Title information: Air favori varié. Publié à Vienne: chez Artaria Compagnie, [1785]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013269110	Other	Description in British Library catalogue.
990065803	GB-Lbl	Tyson P.M.191.(19.)		Title information: Variations pour le pianoforte sur la cavatine |:Wer hörte wohl jemals mich klagen:|. A Berlin: chez Concha et Comp, [ca. 1815]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013269010	Other	Description in British Library catalogue.
990065837	GB-Lbl	Tyson P.M.191.(18.)		Title information: V. Kurze und leichte Variationen. Wien: aus Sauer's Kunstverlag, [1802]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013269008	Other	Description in British Library catalogue.
990065923	GB-Lbl	Tyson P.M.192.(1.)		Title information: Fantasie suivie d'une marche d'un rondeau et des variations pour le pianoforte. À Vienne: au Bureau d'Arts et d'Industrie, [1805?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013269099	Other	Description in British Library catalogue.
991005328	GB-Lbl	I.618.d.(1.)		Title information: Sung by Signra. Cuzzoni in Elpidia. [London]: Printed and sold at the musick shops, [1725?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014609268	Other	Description in British Library catalogue.
990068512	GB-Lbl	H.1660.uu.(24.)		Title information: A new song upon a lost heart. [London]: Sould by Henry Playford at his shop in the Temple Change Fleet Street, [ca. 1700]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01012956235	Other	Description in British Library catalogue.
990068882	GB-Lbl	Tyson P.M.153.		Title information: Das unterbrochene Opferfest. In Leipzig: bey Breitkopf & Härtel, [1814?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013253231	Other	Description in British Library catalogue.
990069489	GB-Lbl	i.310.(4.)		Title information: Six quatuors pour deux violons, alto et basse. A Paris: chez Sieber fils, [1790?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018300675	Other	Description in British Library catalogue.
990069531	GB-Lbl	h.4261.ss.(8.)		Title information: Trois sonates pour le clavecin ou piano-forté, oeuvre 22me. A Offenbach sur le Mein: chez J. André, [1793]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019063863	Other	Description in British Library catalogue.
990067847	GB-Lbl	H.3006.e.		Title information: Eight anthems in score. London, no. 45 High Holborn: printed for F. Linley (successor to Mr Bland), [1797 or 1798]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01019529416	Other	Description in British Library catalogue.
990067858	GB-Lbl	E.1920.m.(5.)		Title information: A V book of catches, canons & glees, for three, four, five & six voices. London (Piccadilly): printed by A. Hamilton, [between 1795 and 1808]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015621308	Other	Description in British Library catalogue.
992002956	GB-Lbl	H.1660.uu.(20.)		Title information: The farewell. [London]: s.n, [ca. 1705]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01012956220	Other	Description in British Library catalogue.
990068215	GB-Lbl	h.1728.ll.		Title information: Sei sonate a flauto traverso solo col basso, opera prima. A Paris (rue Saint Honoré entre la rue des Prouvaires et la rue Dufour à Sainte Cecile): chez Le Clerc, [1762]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018837040	Other	Description in British Library catalogue.
990068383	GB-Lbl	h.1790.ff.		Title information: III quatuors concertants, pour deux violons, alto et violoncelle, oeuvre 9.me. A Offenbach sur le Mein: chez Jean André, [1798]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01016028062	Other	Description in British Library catalogue.
991007143	GB-Lbl	H.1660.uu.(26.)		Title information: A song. [London]: Engrav'd by I. Collins, [ca. 1695]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01012956240	Other	Description in British Library catalogue.
991006383	GB-Lbl	e.41.n.		Title information: Die Spanier auf der Insel Christina. Wien: in dem k: k: Hof=Theater=Musick=Verlag in der Burg, [1802?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01018307389	Other	Description in British Library catalogue.
990069904	GB-Lbl	e.565.f.		Title information: Tre sonate, per il cembalo e violino. Vienna: apresso Artaria Compag, [1779]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015873330	Other	Description in British Library catalogue.
990050034	GB-Lbl	h.3212.vv.(1.)	Copy at h.3212.vv.(1.) Imperfect: the following numbers only: no. 1-3, followed by one number without numeration (but no. 7: The maltese dance -- The waltz of all others -- The shamrock -- The cabinet -- Dracot house -- Miss McCleod).	Title information: Martin Platts' Periodical collection of popular dances, waltzes, &c. [London]: published monthly by Mess.rs Clementi & Co., [between 1810 and 1815?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004576384	Other	Description in British Library catalogue.
990050034	GB-Lbl	h.925.i.(6.)	Copy at h.925.i.(6.). Imperfect: the following number only: no. 7 (The sicilian -- Master MacCloud -- The hornsey dance, or Juliana's cottage -- Peter Kneller -- Johnny's a coming -- Herne Hill).	Title information: Martin Platts' Periodical collection of popular dances, waltzes, &c. [London]: published monthly by Mess.rs Clementi & Co., [between 1810 and 1815?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004576384	Other	Description in British Library catalogue.
990050034	GB-Lbl	g.443.o.(35.)	Copy at g.443.o.(35.). Imperfect: the following numbers only: no. 7 (The maltese dance -- The waltz of all others -- The shamrock -- The cabinet -- Dracot house -- Miss McCleod) and 8, followed by three numbers without numeration [but one is no. 3] (No. ?. Lord Exmouth's return -- The waterloo -- The broken sword -- The grand duke Nicholas -- The duchess of Glouchester -- La jolie angloise. ; No. ?. Calder fair -- Enrico -- The cossack -- The regent -- Orange boven -- Tom Thumb).	Title information: Martin Platts' Periodical collection of popular dances, waltzes, &c. [London]: published monthly by Mess.rs Clementi & Co., [between 1810 and 1815?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004576384	Other	Description in British Library catalogue.
990038297	GB-Lbl	h.3212.dd.(5.)		Title information: The symphony & chorusses in Macbeth. London (133 New Bond Street): Printed & sold by Rt. Birchall, [approximately 1805]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013209614	Other	Description in British Library catalogue.
990038297	GB-Lbl	Tyson P.M.88.(2.)		Title information: The symphony & chorusses in Macbeth. London (133 New Bond Street): Printed & sold by Rt. Birchall, [approximately 1805]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013209614	Other	Description in British Library catalogue.
990051113	GB-Lbl	Tyson P.M.82.(1.)	Copy at Tyson P.M.82.(1.). Imperfect: the violin part only.	Title information: Three sonatas for the piano-forte or harpsichord; with accompaniments for a violin and violoncello. London (26 Cheapside): printed by Muzio Clementi & Co., [1804?].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013196981	Other	Description in British Library catalogue.
990051113	GB-Lbl	Tyson P.M.81.(10.)	Copy at Tyson P.M.81.(10.). Imperfect: the piano part only.	Title information: Three sonatas for the piano-forte or harpsichord; with accompaniments for a violin and violoncello. London (26 Cheapside): printed by Muzio Clementi & Co., [1804?].	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013196981	Other	Description in British Library catalogue.
991018383	GB-Lbl	g.541.(1.)	Copy at g.541.(1.). Imperfect: piano part only; wanting the flute accompaniment.	Title information: Le mariage secret, ou Les habitants du chêne. London: Rt Birchall, [1808?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01005034120	Other	Description in British Library catalogue.
991018383	GB-Lbl	h.975.pp.		Title information: Le mariage secret, ou Les habitants du chêne. London: Rt Birchall, [1808?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01005034120	Other	Description in British Library catalogue.
